IoTDeviceID,timestamp,Location,Type,Value,Unit
GrainTemp2,2024-05-08 16:00:00,Silo1,graintemperature,11.0,celsius
GrainTemp3,2024-05-08 16:00:00,Silo1,graintemperature,7.0,celsius
GrainTemp1,2024-05-08 17:00:00,Silo1,graintemperature,3.8,celsius
GrainTemp2,2024-05-08 17:00:00,Silo1,graintemperature,7.8,celsius
GrainTemp3,2024-05-08 17:00:00,Silo1,graintemperature,4.9,celsius
Temp1,2024-05-09 08:00:00,Silo1,temperature,11.3,celsius
Humd1,2024-05-09 08:00:00,Silo1,humidity,7.3,percentage
InTemp1,2024-05-09 08:00:00,Silo1,intemperature,20.0,celsius
Temp1,2024-05-09 14:00:00,Silo1,temperature,9.1,celsius
Humd1,2024-05-09 14:00:00,Silo1,humidity,18.1,percentage
InTemp1,2024-05-09 14:00:00,Silo1,intemperature,17.5,celsius
GrainTemp1,2024-05-09 08:00:00,Silo1,graintemperature,8.3,celsius
GrainTemp2,2024-05-09 08:00:00,Silo1,graintemperature,13.0,celsius
GrainTemp3,2024-05-09 08:00:00,Silo1,graintemperature,14.2,celsius
GrainTemp1,2024-05-09 09:00:00,Silo1,graintemperature,9.6,celsius
GrainTemp2,2024-05-09 09:00:00,Silo1,graintemperature,4.9,celsius
GrainTemp3,2024-05-09 09:00:00,Silo1,graintemperature,9.5,celsius
GrainTemp1,2024-05-09 10:00:00,Silo1,graintemperature,3.2,celsius
GrainTemp2,2024-05-09 10:00:00,Silo1,graintemperature,11.5,celsius
GrainTemp3,2024-05-09 10:00:00,Silo1,graintemperature,4.0,celsius
GrainTemp1,2024-05-09 11:00:00,Silo1,graintemperature,14.9,celsius
GrainTemp2,2024-05-09 11:00:00,Silo1,graintemperature,2.7,celsius
GrainTemp3,2024-05-09 11:00:00,Silo1,graintemperature,14.7,celsius
GrainTemp1,2024-05-09 12:00:00,Silo1,graintemperature,4.0,celsius
GrainTemp2,2024-05-09 12:00:00,Silo1,graintemperature,11.1,celsius
GrainTemp3,2024-05-09 12:00:00,Silo1,graintemperature,11.3,celsius
GrainTemp1,2024-05-09 13:00:00,Silo1,graintemperature,8.4,celsius
GrainTemp2,2024-05-09 13:00:00,Silo1,graintemperature,11.2,celsius
GrainTemp3,2024-05-09 13:00:00,Silo1,graintemperature,14.7,celsius
GrainTemp1,2024-05-09 14:00:00,Silo1,graintemperature,12.7,celsius
GrainTemp2,2024-05-09 14:00:00,Silo1,graintemperature,10.2,celsius
GrainTemp3,2024-05-09 14:00:00,Silo1,graintemperature,13.2,celsius
GrainTemp1,2024-05-09 15:00:00,Silo1,graintemperature,13.7,celsius
GrainTemp2,2024-05-09 15:00:00,Silo1,graintemperature,8.6,celsius
GrainTemp3,2024-05-09 15:00:00,Silo1,graintemperature,11.3,celsius
GrainTemp1,2024-05-09 16:00:00,Silo1,graintemperature,9.2,celsius
GrainTemp2,2024-05-09 16:00:00,Silo1,graintemperature,2.9,celsius
GrainTemp3,2024-05-09 16:00:00,Silo1,graintemperature,11.7,celsius
GrainTemp1,2024-05-09 17:00:00,Silo1,graintemperature,3.1,celsius
GrainTemp2,2024-05-09 17:00:00,Silo1,graintemperature,3.7,celsius
GrainTemp3,2024-05-09 17:00:00,Silo1,graintemperature,5.5,celsius
Temp1,2024-05-10 08:00:00,Silo1,temperature,11.8,celsius
Humd1,2024-05-10 08:00:00,Silo1,humidity,27.1,percentage
InTemp1,2024-05-10 08:00:00,Silo1,intemperature,6.1,celsius
Temp1,2024-05-10 14:00:00,Silo1,temperature,18.0,celsius
Humd1,2024-05-10 14:00:00,Silo1,humidity,20.1,percentage
InTemp1,2024-05-10 14:00:00,Silo1,intemperature,17.7,celsius
GrainTemp1,2024-05-10 08:00:00,Silo1,graintemperature,12.1,celsius
GrainTemp2,2024-05-10 08:00:00,Silo1,graintemperature,6.5,celsius
GrainTemp3,2024-05-10 08:00:00,Silo1,graintemperature,4.4,celsius
GrainTemp1,2024-05-10 09:00:00,Silo1,graintemperature,13.0,celsius
GrainTemp2,2024-05-10 09:00:00,Silo1,graintemperature,10.2,celsius
GrainTemp3,2024-05-10 09:00:00,Silo1,graintemperature,13.7,celsius
GrainTemp1,2024-05-10 10:00:00,Silo1,graintemperature,11.4,celsius
GrainTemp2,2024-05-10 10:00:00,Silo1,graintemperature,2.0,celsius
GrainTemp3,2024-05-10 10:00:00,Silo1,graintemperature,13.7,celsius
GrainTemp1,2024-05-10 11:00:00,Silo1,graintemperature,2.1,celsius
GrainTemp2,2024-05-10 11:00:00,Silo1,graintemperature,12.3,celsius
GrainTemp3,2024-05-10 11:00:00,Silo1,graintemperature,7.3,celsius
GrainTemp1,2024-05-10 12:00:00,Silo1,graintemperature,8.7,celsius
GrainTemp2,2024-05-10 12:00:00,Silo1,graintemperature,8.3,celsius
GrainTemp3,2024-05-10 12:00:00,Silo1,graintemperature,9.1,celsius
GrainTemp1,2024-05-10 13:00:00,Silo1,graintemperature,4.5,celsius
GrainTemp2,2024-05-10 13:00:00,Silo1,graintemperature,1.3,celsius
GrainTemp3,2024-05-10 13:00:00,Silo1,graintemperature,7.9,celsius
GrainTemp1,2024-05-10 14:00:00,Silo1,graintemperature,14.3,celsius
GrainTemp2,2024-05-10 14:00:00,Silo1,graintemperature,10.2,celsius
GrainTemp3,2024-05-10 14:00:00,Silo1,graintemperature,12.7,celsius
GrainTemp1,2024-05-10 15:00:00,Silo1,graintemperature,3.4,celsius
GrainTemp2,2024-05-10 15:00:00,Silo1,graintemperature,4.1,celsius
GrainTemp3,2024-05-10 15:00:00,Silo1,graintemperature,10.6,celsius
GrainTemp1,2024-05-10 16:00:00,Silo1,graintemperature,10.7,celsius
GrainTemp2,2024-05-10 16:00:00,Silo1,graintemperature,12.6,celsius
GrainTemp3,2024-05-10 16:00:00,Silo1,graintemperature,11.2,celsius
GrainTemp1,2024-05-10 17:00:00,Silo1,graintemperature,7.8,celsius
GrainTemp2,2024-05-10 17:00:00,Silo1,graintemperature,12.4,celsius
GrainTemp3,2024-05-10 17:00:00,Silo1,graintemperature,13.5,celsius
Temp1,2024-05-11 08:00:00,Silo1,temperature,15.2,celsius
Humd1,2024-05-11 08:00:00,Silo1,humidity,17.2,percentage
InTemp1,2024-05-11 08:00:00,Silo1,intemperature,8.7,celsius
Temp1,2024-05-11 14:00:00,Silo1,temperature,20.6,celsius
Humd1,2024-05-11 14:00:00,Silo1,humidity,7.4,percentage
InTemp1,2024-05-11 14:00:00,Silo1,intemperature,12.8,celsius
GrainTemp1,2024-05-11 08:00:00,Silo1,graintemperature,2.7,celsius
GrainTemp2,2024-05-11 08:00:00,Silo1,graintemperature,8.6,celsius
GrainTemp3,2024-05-11 08:00:00,Silo1,graintemperature,5.3,celsius
GrainTemp1,2024-05-11 09:00:00,Silo1,graintemperature,11.5,celsius
GrainTemp2,2024-05-11 09:00:00,Silo1,graintemperature,1.2,celsius
GrainTemp3,2024-05-11 09:00:00,Silo1,graintemperature,12.1,celsius
GrainTemp1,2024-05-11 10:00:00,Silo1,graintemperature,13.0,celsius
GrainTemp2,2024-05-11 10:00:00,Silo1,graintemperature,7.9,celsius
GrainTemp3,2024-05-11 10:00:00,Silo1,graintemperature,3.1,celsius
GrainTemp1,2024-05-11 11:00:00,Silo1,graintemperature,6.0,celsius
GrainTemp2,2024-05-11 11:00:00,Silo1,graintemperature,8.2,celsius
GrainTemp3,2024-05-11 11:00:00,Silo1,graintemperature,9.2,celsius
GrainTemp1,2024-05-11 12:00:00,Silo1,graintemperature,14.2,celsius
GrainTemp2,2024-05-11 12:00:00,Silo1,graintemperature,10.9,celsius
GrainTemp3,2024-05-11 12:00:00,Silo1,graintemperature,4.5,celsius
GrainTemp1,2024-05-11 13:00:00,Silo1,graintemperature,7.4,celsius
GrainTemp2,2024-05-11 13:00:00,Silo1,graintemperature,7.5,celsius
GrainTemp3,2024-05-11 13:00:00,Silo1,graintemperature,4.4,celsius
GrainTemp1,2024-05-11 14:00:00,Silo1,graintemperature,9.0,celsius
GrainTemp2,2024-05-11 14:00:00,Silo1,graintemperature,3.1,celsius
GrainTemp3,2024-05-11 14:00:00,Silo1,graintemperature,10.0,celsius
GrainTemp1,2024-05-11 15:00:00,Silo1,graintemperature,7.5,celsius
GrainTemp2,2024-05-11 15:00:00,Silo1,graintemperature,14.8,celsius
GrainTemp3,2024-05-11 15:00:00,Silo1,graintemperature,2.1,celsius
GrainTemp1,2024-05-11 16:00:00,Silo1,graintemperature,4.1,celsius
GrainTemp2,2024-05-11 16:00:00,Silo1,graintemperature,7.5,celsius
GrainTemp3,2024-05-11 16:00:00,Silo1,graintemperature,12.8,celsius
GrainTemp1,2024-05-11 17:00:00,Silo1,graintemperature,2.0,celsius
GrainTemp2,2024-05-11 17:00:00,Silo1,graintemperature,10.1,celsius
GrainTemp3,2024-05-11 17:00:00,Silo1,graintemperature,5.5,celsius
Temp1,2024-05-12 08:00:00,Silo1,temperature,9.8,celsius
Humd1,2024-05-12 08:00:00,Silo1,humidity,33.3,percentage
InTemp1,2024-05-12 08:00:00,Silo1,intemperature,22.7,celsius
Temp1,2024-05-12 14:00:00,Silo1,temperature,11.1,celsius
Humd1,2024-05-12 14:00:00,Silo1,humidity,8.1,percentage
InTemp1,2024-05-12 14:00:00,Silo1,intemperature,13.7,celsius
GrainTemp1,2024-05-12 08:00:00,Silo1,graintemperature,8.3,celsius
GrainTemp2,2024-05-12 08:00:00,Silo1,graintemperature,8.9,celsius
GrainTemp3,2024-05-12 08:00:00,Silo1,graintemperature,2.5,celsius
GrainTemp1,2024-05-12 09:00:00,Silo1,graintemperature,9.1,celsius
GrainTemp2,2024-05-12 09:00:00,Silo1,graintemperature,5.0,celsius
GrainTemp3,2024-05-12 09:00:00,Silo1,graintemperature,1.4,celsius
GrainTemp1,2024-05-12 10:00:00,Silo1,graintemperature,8.5,celsius
GrainTemp2,2024-05-12 10:00:00,Silo1,graintemperature,2.0,celsius
GrainTemp3,2024-05-12 10:00:00,Silo1,graintemperature,11.7,celsius
GrainTemp1,2024-05-12 11:00:00,Silo1,graintemperature,14.8,celsius
GrainTemp2,2024-05-12 11:00:00,Silo1,graintemperature,12.5,celsius
GrainTemp3,2024-05-12 11:00:00,Silo1,graintemperature,6.7,celsius
GrainTemp1,2024-05-12 12:00:00,Silo1,graintemperature,6.9,celsius
GrainTemp2,2024-05-12 12:00:00,Silo1,graintemperature,14.4,celsius
GrainTemp3,2024-05-12 12:00:00,Silo1,graintemperature,5.1,celsius
GrainTemp1,2024-05-12 13:00:00,Silo1,graintemperature,13.2,celsius
GrainTemp2,2024-05-12 13:00:00,Silo1,graintemperature,4.1,celsius
GrainTemp3,2024-05-12 13:00:00,Silo1,graintemperature,5.9,celsius
GrainTemp1,2024-05-12 14:00:00,Silo1,graintemperature,13.1,celsius
GrainTemp2,2024-05-12 14:00:00,Silo1,graintemperature,1.9,celsius
GrainTemp3,2024-05-12 14:00:00,Silo1,graintemperature,1.3,celsius
GrainTemp1,2024-05-12 15:00:00,Silo1,graintemperature,3.4,celsius
GrainTemp2,2024-05-12 15:00:00,Silo1,graintemperature,10.5,celsius
GrainTemp3,2024-05-12 15:00:00,Silo1,graintemperature,6.1,celsius
GrainTemp1,2024-05-12 16:00:00,Silo1,graintemperature,6.2,celsius
GrainTemp2,2024-05-12 16:00:00,Silo1,graintemperature,8.2,celsius
GrainTemp3,2024-05-12 16:00:00,Silo1,graintemperature,6.9,celsius
GrainTemp1,2024-05-12 17:00:00,Silo1,graintemperature,10.4,celsius
GrainTemp2,2024-05-12 17:00:00,Silo1,graintemperature,10.2,celsius
GrainTemp3,2024-05-12 17:00:00,Silo1,graintemperature,9.6,celsius
Temp1,2024-05-13 08:00:00,Silo1,temperature,21.1,celsius
Humd1,2024-05-13 08:00:00,Silo1,humidity,14.1,percentage
InTemp1,2024-05-13 08:00:00,Silo1,intemperature,18.7,celsius
Temp1,2024-05-13 14:00:00,Silo1,temperature,23.0,celsius
Humd1,2024-05-13 14:00:00,Silo1,humidity,9.8,percentage
InTemp1,2024-05-13 14:00:00,Silo1,intemperature,17.2,celsius
GrainTemp1,2024-05-13 08:00:00,Silo1,graintemperature,5.0,celsius
GrainTemp2,2024-05-13 08:00:00,Silo1,graintemperature,6.0,celsius
GrainTemp3,2024-05-13 08:00:00,Silo1,graintemperature,8.8,celsius
GrainTemp1,2024-05-13 09:00:00,Silo1,graintemperature,6.9,celsius
GrainTemp2,2024-05-13 09:00:00,Silo1,graintemperature,12.5,celsius
GrainTemp3,2024-05-13 09:00:00,Silo1,graintemperature,4.1,celsius
GrainTemp1,2024-05-13 10:00:00,Silo1,graintemperature,13.6,celsius
GrainTemp2,2024-05-13 10:00:00,Silo1,graintemperature,1.5,celsius
GrainTemp3,2024-05-13 10:00:00,Silo1,graintemperature,2.5,celsius
GrainTemp1,2024-05-13 11:00:00,Silo1,graintemperature,10.3,celsius
GrainTemp2,2024-05-13 11:00:00,Silo1,graintemperature,12.5,celsius
GrainTemp3,2024-05-13 11:00:00,Silo1,graintemperature,6.5,celsius
GrainTemp1,2024-05-13 12:00:00,Silo1,graintemperature,6.2,celsius
GrainTemp2,2024-05-13 12:00:00,Silo1,graintemperature,12.6,celsius
GrainTemp3,2024-05-13 12:00:00,Silo1,graintemperature,5.7,celsius
GrainTemp1,2024-05-13 13:00:00,Silo1,graintemperature,6.7,celsius
GrainTemp2,2024-05-13 13:00:00,Silo1,graintemperature,8.6,celsius
GrainTemp3,2024-05-13 13:00:00,Silo1,graintemperature,14.7,celsius
GrainTemp1,2024-05-13 14:00:00,Silo1,graintemperature,10.5,celsius
GrainTemp2,2024-05-13 14:00:00,Silo1,graintemperature,6.0,celsius
GrainTemp3,2024-05-13 14:00:00,Silo1,graintemperature,5.0,celsius
GrainTemp1,2024-05-13 15:00:00,Silo1,graintemperature,6.4,celsius
GrainTemp2,2024-05-13 15:00:00,Silo1,graintemperature,12.8,celsius
GrainTemp3,2024-05-13 15:00:00,Silo1,graintemperature,5.4,celsius
GrainTemp1,2024-05-13 16:00:00,Silo1,graintemperature,8.7,celsius
GrainTemp2,2024-05-13 16:00:00,Silo1,graintemperature,9.9,celsius
GrainTemp3,2024-05-13 16:00:00,Silo1,graintemperature,1.3,celsius
GrainTemp1,2024-05-13 17:00:00,Silo1,graintemperature,7.5,celsius
GrainTemp2,2024-05-13 17:00:00,Silo1,graintemperature,15.0,celsius
GrainTemp3,2024-05-13 17:00:00,Silo1,graintemperature,12.5,celsius
Temp1,2024-05-14 08:00:00,Silo1,temperature,20.3,celsius
Humd1,2024-05-14 08:00:00,Silo1,humidity,26.6,percentage
InTemp1,2024-05-14 08:00:00,Silo1,intemperature,18.1,celsius
Temp1,2024-05-14 14:00:00,Silo1,temperature,19.2,celsius
Humd1,2024-05-14 14:00:00,Silo1,humidity,6.9,percentage
InTemp1,2024-05-14 14:00:00,Silo1,intemperature,21.4,celsius
GrainTemp1,2024-05-14 08:00:00,Silo1,graintemperature,7.9,celsius
GrainTemp2,2024-05-14 08:00:00,Silo1,graintemperature,9.5,celsius
GrainTemp3,2024-05-14 08:00:00,Silo1,graintemperature,2.6,celsius
GrainTemp1,2024-05-14 09:00:00,Silo1,graintemperature,14.7,celsius
GrainTemp2,2024-05-14 09:00:00,Silo1,graintemperature,1.3,celsius
GrainTemp3,2024-05-14 09:00:00,Silo1,graintemperature,14.9,celsius
GrainTemp1,2024-05-14 10:00:00,Silo1,graintemperature,8.6,celsius
GrainTemp2,2024-05-14 10:00:00,Silo1,graintemperature,2.8,celsius
GrainTemp3,2024-05-14 10:00:00,Silo1,graintemperature,10.3,celsius
GrainTemp1,2024-05-14 11:00:00,Silo1,graintemperature,6.5,celsius
GrainTemp2,2024-05-14 11:00:00,Silo1,graintemperature,9.7,celsius
GrainTemp3,2024-05-14 11:00:00,Silo1,graintemperature,12.1,celsius
GrainTemp1,2024-05-14 12:00:00,Silo1,graintemperature,1.9,celsius
GrainTemp2,2024-05-14 12:00:00,Silo1,graintemperature,6.9,celsius
GrainTemp3,2024-05-14 12:00:00,Silo1,graintemperature,9.4,celsius
GrainTemp1,2024-05-14 13:00:00,Silo1,graintemperature,7.2,celsius
GrainTemp2,2024-05-14 13:00:00,Silo1,graintemperature,13.3,celsius
GrainTemp3,2024-05-14 13:00:00,Silo1,graintemperature,2.4,celsius
GrainTemp1,2024-05-14 14:00:00,Silo1,graintemperature,8.3,celsius
GrainTemp2,2024-05-14 14:00:00,Silo1,graintemperature,9.9,celsius
GrainTemp3,2024-05-14 14:00:00,Silo1,graintemperature,11.0,celsius
GrainTemp1,2024-05-14 15:00:00,Silo1,graintemperature,7.2,celsius
GrainTemp2,2024-05-14 15:00:00,Silo1,graintemperature,6.7,celsius
GrainTemp3,2024-05-14 15:00:00,Silo1,graintemperature,1.1,celsius
GrainTemp1,2024-05-14 16:00:00,Silo1,graintemperature,3.3,celsius
GrainTemp2,2024-05-14 16:00:00,Silo1,graintemperature,11.4,celsius
GrainTemp3,2024-05-14 16:00:00,Silo1,graintemperature,3.0,celsius
GrainTemp1,2024-05-14 17:00:00,Silo1,graintemperature,11.1,celsius
GrainTemp2,2024-05-14 17:00:00,Silo1,graintemperature,1.5,celsius
GrainTemp3,2024-05-14 17:00:00,Silo1,graintemperature,13.8,celsius
Temp1,2024-05-15 08:00:00,Silo1,temperature,9.3,celsius
Humd1,2024-05-15 08:00:00,Silo1,humidity,29.9,percentage
InTemp1,2024-05-15 08:00:00,Silo1,intemperature,6.5,celsius
Temp1,2024-05-15 14:00:00,Silo1,temperature,11.6,celsius
Humd1,2024-05-15 14:00:00,Silo1,humidity,13.9,percentage
InTemp1,2024-05-15 14:00:00,Silo1,intemperature,12.6,celsius
GrainTemp1,2024-05-15 08:00:00,Silo1,graintemperature,11.7,celsius
GrainTemp2,2024-05-15 08:00:00,Silo1,graintemperature,3.3,celsius
GrainTemp3,2024-05-15 08:00:00,Silo1,graintemperature,11.3,celsius
GrainTemp1,2024-05-15 09:00:00,Silo1,graintemperature,3.4,celsius
GrainTemp2,2024-05-15 09:00:00,Silo1,graintemperature,10.3,celsius
GrainTemp3,2024-05-15 09:00:00,Silo1,graintemperature,3.3,celsius
GrainTemp1,2024-05-15 10:00:00,Silo1,graintemperature,12.5,celsius
GrainTemp2,2024-05-15 10:00:00,Silo1,graintemperature,10.9,celsius
GrainTemp3,2024-05-15 10:00:00,Silo1,graintemperature,3.7,celsius
GrainTemp1,2024-05-15 11:00:00,Silo1,graintemperature,7.1,celsius
GrainTemp2,2024-05-15 11:00:00,Silo1,graintemperature,13.4,celsius
GrainTemp3,2024-05-15 11:00:00,Silo1,graintemperature,10.7,celsius
GrainTemp1,2024-05-15 12:00:00,Silo1,graintemperature,10.1,celsius
GrainTemp2,2024-05-15 12:00:00,Silo1,graintemperature,14.6,celsius
GrainTemp3,2024-05-15 12:00:00,Silo1,graintemperature,9.7,celsius
GrainTemp1,2024-05-15 13:00:00,Silo1,graintemperature,12.2,celsius
GrainTemp2,2024-05-15 13:00:00,Silo1,graintemperature,1.3,celsius
GrainTemp3,2024-05-15 13:00:00,Silo1,graintemperature,14.9,celsius
GrainTemp1,2024-05-15 14:00:00,Silo1,graintemperature,14.9,celsius
GrainTemp2,2024-05-15 14:00:00,Silo1,graintemperature,4.6,celsius
GrainTemp3,2024-05-15 14:00:00,Silo1,graintemperature,8.6,celsius
GrainTemp1,2024-05-15 15:00:00,Silo1,graintemperature,4.5,celsius
GrainTemp2,2024-05-15 15:00:00,Silo1,graintemperature,9.8,celsius
GrainTemp3,2024-05-15 15:00:00,Silo1,graintemperature,11.4,celsius
GrainTemp1,2024-05-15 16:00:00,Silo1,graintemperature,10.5,celsius
GrainTemp2,2024-05-15 16:00:00,Silo1,graintemperature,11.4,celsius
GrainTemp3,2024-05-15 16:00:00,Silo1,graintemperature,12.2,celsius
GrainTemp1,2024-05-15 17:00:00,Silo1,graintemperature,2.2,celsius
GrainTemp2,2024-05-15 17:00:00,Silo1,graintemperature,5.6,celsius
GrainTemp3,2024-05-15 17:00:00,Silo1,graintemperature,4.4,celsius
Temp1,2024-05-16 08:00:00,Silo1,temperature,21.2,celsius
Humd1,2024-05-16 08:00:00,Silo1,humidity,18.4,percentage
InTemp1,2024-05-16 08:00:00,Silo1,intemperature,24.3,celsius
Temp1,2024-05-16 14:00:00,Silo1,temperature,23.7,celsius
Humd1,2024-05-16 14:00:00,Silo1,humidity,8.4,percentage
InTemp1,2024-05-16 14:00:00,Silo1,intemperature,10.5,celsius
GrainTemp1,2024-05-16 08:00:00,Silo1,graintemperature,7.0,celsius
GrainTemp2,2024-05-16 08:00:00,Silo1,graintemperature,12.2,celsius
GrainTemp3,2024-05-16 08:00:00,Silo1,graintemperature,1.8,celsius
GrainTemp1,2024-05-16 09:00:00,Silo1,graintemperature,9.9,celsius
GrainTemp2,2024-05-16 09:00:00,Silo1,graintemperature,2.5,celsius
GrainTemp3,2024-05-16 09:00:00,Silo1,graintemperature,10.9,celsius
GrainTemp1,2024-05-16 10:00:00,Silo1,graintemperature,3.8,celsius
GrainTemp2,2024-05-16 10:00:00,Silo1,graintemperature,14.3,celsius
GrainTemp3,2024-05-16 10:00:00,Silo1,graintemperature,11.9,celsius
GrainTemp1,2024-05-16 11:00:00,Silo1,graintemperature,2.4,celsius
GrainTemp2,2024-05-16 11:00:00,Silo1,graintemperature,4.9,celsius
GrainTemp3,2024-05-16 11:00:00,Silo1,graintemperature,10.8,celsius
GrainTemp1,2024-05-16 12:00:00,Silo1,graintemperature,3.9,celsius
GrainTemp2,2024-05-16 12:00:00,Silo1,graintemperature,12.7,celsius
GrainTemp3,2024-05-16 12:00:00,Silo1,graintemperature,6.7,celsius
GrainTemp1,2024-05-16 13:00:00,Silo1,graintemperature,8.1,celsius
GrainTemp2,2024-05-16 13:00:00,Silo1,graintemperature,14.8,celsius
GrainTemp3,2024-05-16 13:00:00,Silo1,graintemperature,4.4,celsius
GrainTemp1,2024-05-16 14:00:00,Silo1,graintemperature,8.5,celsius
GrainTemp2,2024-05-16 14:00:00,Silo1,graintemperature,3.9,celsius
GrainTemp3,2024-05-16 14:00:00,Silo1,graintemperature,8.4,celsius
GrainTemp1,2024-05-16 15:00:00,Silo1,graintemperature,13.6,celsius
GrainTemp2,2024-05-16 15:00:00,Silo1,graintemperature,7.9,celsius
GrainTemp3,2024-05-16 15:00:00,Silo1,graintemperature,9.2,celsius
GrainTemp1,2024-05-16 16:00:00,Silo1,graintemperature,11.2,celsius
GrainTemp2,2024-05-16 16:00:00,Silo1,graintemperature,5.3,celsius
GrainTemp3,2024-05-16 16:00:00,Silo1,graintemperature,4.0,celsius
GrainTemp1,2024-05-16 17:00:00,Silo1,graintemperature,2.8,celsius
GrainTemp2,2024-05-16 17:00:00,Silo1,graintemperature,11.2,celsius
GrainTemp3,2024-05-16 17:00:00,Silo1,graintemperature,9.2,celsius
Temp1,2024-05-17 08:00:00,Silo1,temperature,19.0,celsius
Humd1,2024-05-17 08:00:00,Silo1,humidity,11.8,percentage
InTemp1,2024-05-17 08:00:00,Silo1,intemperature,8.1,celsius
Temp1,2024-05-17 14:00:00,Silo1,temperature,21.7,celsius
Humd1,2024-05-17 14:00:00,Silo1,humidity,5.1,percentage
InTemp1,2024-05-17 14:00:00,Silo1,intemperature,24.0,celsius
GrainTemp1,2024-05-17 08:00:00,Silo1,graintemperature,14.6,celsius
GrainTemp2,2024-05-17 08:00:00,Silo1,graintemperature,7.1,celsius
GrainTemp3,2024-05-17 08:00:00,Silo1,graintemperature,8.2,celsius
GrainTemp1,2024-05-17 09:00:00,Silo1,graintemperature,7.0,celsius
GrainTemp2,2024-05-17 09:00:00,Silo1,graintemperature,5.5,celsius
GrainTemp3,2024-05-17 09:00:00,Silo1,graintemperature,14.0,celsius
GrainTemp1,2024-05-17 10:00:00,Silo1,graintemperature,3.6,celsius
GrainTemp2,2024-05-17 10:00:00,Silo1,graintemperature,11.6,celsius
GrainTemp3,2024-05-17 10:00:00,Silo1,graintemperature,10.0,celsius
GrainTemp1,2024-05-17 11:00:00,Silo1,graintemperature,13.2,celsius
GrainTemp2,2024-05-17 11:00:00,Silo1,graintemperature,6.8,celsius
GrainTemp3,2024-05-17 11:00:00,Silo1,graintemperature,7.5,celsius
GrainTemp1,2024-05-17 12:00:00,Silo1,graintemperature,6.0,celsius
GrainTemp2,2024-05-17 12:00:00,Silo1,graintemperature,3.5,celsius
GrainTemp3,2024-05-17 12:00:00,Silo1,graintemperature,7.2,celsius
GrainTemp1,2024-05-17 13:00:00,Silo1,graintemperature,13.7,celsius
GrainTemp2,2024-05-17 13:00:00,Silo1,graintemperature,6.3,celsius
GrainTemp3,2024-05-17 13:00:00,Silo1,graintemperature,8.3,celsius
GrainTemp1,2024-05-17 14:00:00,Silo1,graintemperature,13.2,celsius
GrainTemp2,2024-05-17 14:00:00,Silo1,graintemperature,13.3,celsius
GrainTemp3,2024-05-17 14:00:00,Silo1,graintemperature,10.6,celsius
GrainTemp1,2024-05-17 15:00:00,Silo1,graintemperature,8.1,celsius
GrainTemp2,2024-05-17 15:00:00,Silo1,graintemperature,1.5,celsius
GrainTemp3,2024-05-17 15:00:00,Silo1,graintemperature,6.1,celsius
GrainTemp1,2024-05-17 16:00:00,Silo1,graintemperature,11.4,celsius
GrainTemp2,2024-05-17 16:00:00,Silo1,graintemperature,6.9,celsius
GrainTemp3,2024-05-17 16:00:00,Silo1,graintemperature,2.2,celsius
GrainTemp1,2024-05-17 17:00:00,Silo1,graintemperature,7.4,celsius
