Event_id,Timestamp,Activity
weigh_empty_trucktr28,2024-05-07 08:22:45,Weigh the Empty Truck
weigh_empty_trucktr27,2024-05-07 08:28:47,Weigh the Empty Truck
weigh_loaded_trucktr16,2024-05-07 08:42:21,Weigh the Loaded Truck
print_w_tickettr17,2024-05-07 08:45:14,Print the Weighing Ticket
input_tally_sheettr17,2024-05-07 08:45:14,Input the Tally Sheet
load_trucktr28,2024-05-07 08:49:07,Load Truck
load_trucktr27,2024-05-07 08:54:52,Load Truck
weigh_loaded_trucktr40,2024-05-07 09:46:50,Weigh the Loaded Truck
weigh_empty_trucktr41,2024-05-07 09:49:59,Weigh the Empty Truck
eval_trs_exittr17_Pcp6,2024-05-07 10:02:07,Evaluate the Truck Exit
assign_trs_Pcp7,2024-05-07 10:02:16,Assign Truck
input_tally_sheettr40,2024-05-07 10:05:59,Input the Tally Sheet
print_w_tickettr40,2024-05-07 10:05:59,Print the Weighing Ticket
weigh_loaded_trucktr25,2024-05-07 10:09:42,Weigh the Loaded Truck
weigh_empty_trucktr38,2024-05-07 10:19:48,Weigh the Empty Truck
assign_trs_Pcp4,2024-05-07 10:19:57,Assign Truck
input_tally_sheettr25,2024-05-07 10:25:50,Input the Tally Sheet
print_w_tickettr25,2024-05-07 10:25:50,Print the Weighing Ticket
eval_trs_exittr40_Pcp6,2024-05-07 10:30:44,Evaluate the Truck Exit
load_trucktr38,2024-05-07 10:31:37,Load Truck
assign_trs_Pcp9,2024-05-07 10:34:41,Assign Truck
eval_trs_exittr25_Pcp2,2024-05-07 10:37:12,Evaluate the Truck Exit
load_trucktr41,2024-05-07 10:53:49,Load Truck
input_tally_sheettr16,2024-05-07 10:59:11,Input the Tally Sheet
print_w_tickettr16,2024-05-07 10:59:11,Print the Weighing Ticket
weigh_loaded_trucktr36,2024-05-07 11:05:31,Weigh the Loaded Truck
weigh_empty_trucktr33,2024-05-07 11:13:29,Weigh the Empty Truck
assign_trs_Pcp9,2024-05-07 11:20:07,Assign Truck
load_trucktr33,2024-05-07 11:22:41,Load Truck
assign_trs_Pcp8,2024-05-07 11:29:48,Assign Truck
input_tally_sheettr36,2024-05-07 11:42:22,Input the Tally Sheet
print_w_tickettr36,2024-05-07 11:42:22,Print the Weighing Ticket
assign_trs_Pcp8,2024-05-07 11:43:22,Assign Truck
weigh_empty_trucktr45,2024-05-07 11:52:21,Weigh the Empty Truck
eval_trs_exittr36_Pcp8,2024-05-07 11:56:28,Evaluate the Truck Exit
weigh_loaded_trucktr3,2024-05-07 12:05:59,Weigh the Loaded Truck
eval_trs_exittr16_Pcp3,2024-05-07 12:09:08,Evaluate the Truck Exit
weigh_loaded_trucktr37,2024-05-07 12:21:14,Weigh the Loaded Truck
weigh_loaded_trucktr10,2024-05-07 12:30:13,Weigh the Loaded Truck
weigh_loaded_trucktr48,2024-05-07 12:36:43,Weigh the Loaded Truck
weigh_empty_trucktr9,2024-05-07 13:18:14,Weigh the Empty Truck
load_trucktr9,2024-05-07 13:24:47,Load Truck
weigh_loaded_trucktr44,2024-05-07 13:47:48,Weigh the Loaded Truck
load_trucktr45,2024-05-07 13:54:24,Load Truck
weigh_empty_trucktr43,2024-05-07 14:20:07,Weigh the Empty Truck
assign_trs_Pcp5,2024-05-07 14:29:23,Assign Truck
weigh_loaded_trucktr49,2024-05-07 14:31:10,Weigh the Loaded Truck
load_trucktr43,2024-05-07 14:34:32,Load Truck
weigh_empty_trucktr12,2024-05-07 14:38:13,Weigh the Empty Truck
weigh_empty_trucktr8,2024-05-07 14:44:02,Weigh the Empty Truck
weigh_empty_trucktr29,2024-05-07 14:45:17,Weigh the Empty Truck
print_w_tickettr49,2024-05-07 14:45:48,Print the Weighing Ticket
input_tally_sheettr49,2024-05-07 14:45:48,Input the Tally Sheet
assign_trs_Pcp10,2024-05-07 14:51:04,Assign Truck
load_trucktr8,2024-05-07 14:53:06,Load Truck
weigh_loaded_trucktr6,2024-05-07 14:54:26,Weigh the Loaded Truck
load_trucktr29,2024-05-07 14:55:44,Load Truck
weigh_empty_trucktr24,2024-05-07 14:57:54,Weigh the Empty Truck
weigh_empty_trucktr34,2024-05-07 14:58:24,Weigh the Empty Truck
assign_trs_Pcp10,2024-05-07 15:03:59,Assign Truck
weigh_empty_trucktr23,2024-05-07 15:11:11,Weigh the Empty Truck
input_tally_sheettr3,2024-05-07 15:16:33,Input the Tally Sheet
print_w_tickettr3,2024-05-07 15:16:33,Print the Weighing Ticket
weigh_loaded_trucktr26,2024-05-07 15:17:40,Weigh the Loaded Truck
input_tally_sheettr37,2024-05-07 15:23:26,Input the Tally Sheet
print_w_tickettr37,2024-05-07 15:23:26,Print the Weighing Ticket
input_tally_sheettr48,2024-05-07 15:24:49,Input the Tally Sheet
print_w_tickettr48,2024-05-07 15:24:49,Print the Weighing Ticket
input_tally_sheettr10,2024-05-07 15:32:55,Input the Tally Sheet
print_w_tickettr10,2024-05-07 15:32:55,Print the Weighing Ticket
load_trucktr23,2024-05-07 15:33:36,Load Truck
eval_trs_exittr10_Pcp10,2024-05-07 15:43:24,Evaluate the Truck Exit
eval_trs_exittr37_Pcp6,2024-05-07 15:44:00,Evaluate the Truck Exit
load_trucktr12,2024-05-07 15:46:37,Load Truck
eval_trs_exittr48_Pcp9,2024-05-07 15:50:31,Evaluate the Truck Exit
eval_trs_exittr3_Pcp2,2024-05-07 15:50:57,Evaluate the Truck Exit
eval_trs_exittr49_Pcp8,2024-05-07 15:57:20,Evaluate the Truck Exit
input_tally_sheettr26,2024-05-07 15:58:39,Input the Tally Sheet
print_w_tickettr26,2024-05-07 15:58:39,Print the Weighing Ticket
weigh_empty_trucktr5,2024-05-07 16:00:56,Weigh the Empty Truck
weigh_loaded_trucktr18,2024-05-07 16:01:50,Weigh the Loaded Truck
load_trucktr24,2024-05-07 16:02:15,Load Truck
load_trucktr34,2024-05-07 16:04:54,Load Truck
input_tally_sheettr44,2024-05-07 16:05:38,Input the Tally Sheet
print_w_tickettr44,2024-05-07 16:05:38,Print the Weighing Ticket
weigh_empty_trucktr7,2024-05-07 16:06:48,Weigh the Empty Truck
print_w_tickettr18,2024-05-07 16:12:55,Print the Weighing Ticket
input_tally_sheettr18,2024-05-07 16:12:55,Input the Tally Sheet
weigh_empty_trucktr30,2024-05-07 16:14:40,Weigh the Empty Truck
eval_trs_exittr44_Pcp2,2024-05-07 16:18:43,Evaluate the Truck Exit
load_trucktr30,2024-05-07 16:21:14,Load Truck
eval_trs_exittr18_Pcp6,2024-05-07 16:24:59,Evaluate the Truck Exit
weigh_loaded_trucktr21,2024-05-07 16:28:18,Weigh the Loaded Truck
load_trucktr7,2024-05-07 16:51:55,Load Truck
weigh_empty_trucktr17,2024-05-07 16:54:37,Weigh the Empty Truck
load_trucktr5,2024-05-07 17:03:51,Load Truck
weigh_empty_trucktr25,2024-05-07 17:13:35,Weigh the Empty Truck
eval_trs_exittr26_Pcp3,2024-05-07 17:26:00,Evaluate the Truck Exit
print_w_tickettr6,2024-05-07 17:29:05,Print the Weighing Ticket
input_tally_sheettr6,2024-05-07 17:29:05,Input the Tally Sheet
assign_trs_Pcp10,2024-05-07 17:38:38,Assign Truck
weigh_loaded_trucktr42,2024-05-07 17:52:25,Weigh the Loaded Truck
print_w_tickettr21,2024-05-07 17:55:03,Print the Weighing Ticket
input_tally_sheettr21,2024-05-07 17:55:03,Input the Tally Sheet
load_trucktr25,2024-05-07 17:55:46,Load Truck
weigh_loaded_trucktr28,2024-05-07 18:07:10,Weigh the Loaded Truck
weigh_loaded_trucktr32,2024-05-07 18:09:21,Weigh the Loaded Truck
print_w_tickettr50,2024-05-07 22:36:37,Print the Weighing Ticket
input_tally_sheettr50,2024-05-07 22:36:37,Input the Tally Sheet
eval_trs_exittr6_Pcp6,2024-05-08 07:37:23,Evaluate the Truck Exit
eval_trs_exittr50_Pcp1,2024-05-08 07:54:12,Evaluate the Truck Exit
weigh_empty_trucktr36,2024-05-08 07:58:03,Weigh the Empty Truck
weigh_loaded_trucktr20,2024-05-08 08:07:31,Weigh the Loaded Truck
weigh_loaded_trucktr11,2024-05-08 08:18:48,Weigh the Loaded Truck
weigh_empty_trucktr47,2024-05-08 08:20:26,Weigh the Empty Truck
load_trucktr47,2024-05-08 08:26:56,Load Truck
load_trucktr17,2024-05-08 08:31:05,Load Truck
print_w_tickettr20,2024-05-08 08:32:12,Print the Weighing Ticket
input_tally_sheettr20,2024-05-08 08:32:12,Input the Tally Sheet
eval_trs_exittr21_Pcp10,2024-05-08 08:39:59,Evaluate the Truck Exit
assign_trs_Pcp1,2024-05-08 09:02:07,Assign Truck
assign_trs_Pcp5,2024-05-08 09:03:31,Assign Truck
weigh_loaded_trucktr15,2024-05-08 09:05:54,Weigh the Loaded Truck
input_tally_sheettr15,2024-05-08 09:18:45,Input the Tally Sheet
print_w_tickettr15,2024-05-08 09:18:45,Print the Weighing Ticket
weigh_empty_trucktr39,2024-05-08 09:26:08,Weigh the Empty Truck
load_trucktr36,2024-05-08 09:29:09,Load Truck
eval_trs_exittr15_Pcp1,2024-05-08 09:34:30,Evaluate the Truck Exit
print_w_tickettr42,2024-05-08 09:34:40,Print the Weighing Ticket
input_tally_sheettr42,2024-05-08 09:34:40,Input the Tally Sheet
weigh_loaded_trucktr14,2024-05-08 09:44:06,Weigh the Loaded Truck
eval_trs_exittr20_Pcp2,2024-05-08 09:44:51,Evaluate the Truck Exit
assign_trs_Pcp9,2024-05-08 09:51:28,Assign Truck
weigh_loaded_trucktr35,2024-05-08 09:53:05,Weigh the Loaded Truck
weigh_empty_trucktr16,2024-05-08 09:53:56,Weigh the Empty Truck
assign_trs_Pcp7,2024-05-08 09:58:42,Assign Truck
print_w_tickettr14,2024-05-08 10:00:02,Print the Weighing Ticket
input_tally_sheettr14,2024-05-08 10:00:02,Input the Tally Sheet
assign_trs_Pcp9,2024-05-08 10:16:13,Assign Truck
eval_trs_exittr14_Pcp1,2024-05-08 10:31:25,Evaluate the Truck Exit
eval_trs_exittr42_Pcp3,2024-05-08 10:39:46,Evaluate the Truck Exit
input_tally_sheettr11,2024-05-08 10:43:07,Input the Tally Sheet
print_w_tickettr11,2024-05-08 10:43:07,Print the Weighing Ticket
load_trucktr39,2024-05-08 10:45:14,Load Truck
weigh_empty_trucktr37,2024-05-08 10:45:36,Weigh the Empty Truck
assign_trs_Pcp9,2024-05-08 10:50:39,Assign Truck
assign_trs_Pcp5,2024-05-08 10:52:38,Assign Truck
load_trucktr37,2024-05-08 10:56:59,Load Truck
load_trucktr16,2024-05-08 10:57:36,Load Truck
assign_trs_Pcp10,2024-05-08 11:02:03,Assign Truck
assign_trs_Pcp9,2024-05-08 11:12:10,Assign Truck
weigh_loaded_trucktr38,2024-05-08 11:34:41,Weigh the Loaded Truck
weigh_loaded_trucktr31,2024-05-08 11:46:29,Weigh the Loaded Truck
assign_trs_Pcp5,2024-05-08 11:46:56,Assign Truck
eval_trs_exittr11_Pcp1,2024-05-08 11:55:16,Evaluate the Truck Exit
input_tally_sheettr35,2024-05-08 12:04:10,Input the Tally Sheet
print_w_tickettr35,2024-05-08 12:04:10,Print the Weighing Ticket
weigh_loaded_trucktr1,2024-05-08 12:12:59,Weigh the Loaded Truck
assign_trs_Pcp7,2024-05-08 12:28:51,Assign Truck
eval_trs_exittr35_Pcp2,2024-05-08 13:26:51,Evaluate the Truck Exit
weigh_loaded_trucktr19,2024-05-08 13:29:19,Weigh the Loaded Truck
weigh_empty_trucktr48,2024-05-08 13:44:20,Weigh the Empty Truck
load_trucktr48,2024-05-08 13:50:39,Load Truck
input_tally_sheettr19,2024-05-08 13:53:23,Input the Tally Sheet
print_w_tickettr19,2024-05-08 13:53:23,Print the Weighing Ticket
weigh_empty_trucktr40,2024-05-08 13:55:00,Weigh the Empty Truck
weigh_loaded_trucktr13,2024-05-08 13:58:22,Weigh the Loaded Truck
input_tally_sheettr38,2024-05-08 14:03:08,Input the Tally Sheet
print_w_tickettr38,2024-05-08 14:03:08,Print the Weighing Ticket
weigh_loaded_trucktr29,2024-05-08 14:10:09,Weigh the Loaded Truck
assign_trs_Pcp9,2024-05-08 14:10:35,Assign Truck
eval_trs_exittr38_Pcp4,2024-05-08 14:15:54,Evaluate the Truck Exit
assign_trs_Pcp3,2024-05-08 14:25:13,Assign Truck
assign_trs_Pcp3,2024-05-08 14:25:50,Assign Truck
input_tally_sheettr1,2024-05-08 14:31:26,Input the Tally Sheet
print_w_tickettr1,2024-05-08 14:31:26,Print the Weighing Ticket
weigh_empty_trucktr20,2024-05-08 14:35:14,Weigh the Empty Truck
print_w_tickettr29,2024-05-08 14:43:06,Print the Weighing Ticket
input_tally_sheettr29,2024-05-08 14:43:06,Input the Tally Sheet
weigh_loaded_trucktr33,2024-05-08 14:52:59,Weigh the Loaded Truck
load_trucktr20,2024-05-08 14:55:36,Load Truck
weigh_empty_trucktr44,2024-05-08 14:58:34,Weigh the Empty Truck
weigh_loaded_trucktr12,2024-05-08 15:08:40,Weigh the Loaded Truck
load_trucktr40,2024-05-08 15:10:06,Load Truck
eval_trs_exittr19_Pcp5,2024-05-08 15:20:34,Evaluate the Truck Exit
weigh_loaded_trucktr46,2024-05-08 15:25:02,Weigh the Loaded Truck
print_w_tickettr46,2024-05-08 15:39:07,Print the Weighing Ticket
input_tally_sheettr46,2024-05-08 15:39:07,Input the Tally Sheet
eval_trs_exittr1_Pcp6,2024-05-08 15:40:15,Evaluate the Truck Exit
weigh_loaded_trucktr30,2024-05-08 15:40:39,Weigh the Loaded Truck
weigh_loaded_trucktr45,2024-05-08 15:45:56,Weigh the Loaded Truck
print_w_tickettr12,2024-05-08 15:48:12,Print the Weighing Ticket
input_tally_sheettr12,2024-05-08 15:48:12,Input the Tally Sheet
eval_trs_exittr29_Pcp4,2024-05-08 15:50:01,Evaluate the Truck Exit
assign_trs_Pcp4,2024-05-08 15:55:17,Assign Truck
weigh_loaded_trucktr7,2024-05-08 15:56:15,Weigh the Loaded Truck
print_w_tickettr30,2024-05-08 15:57:49,Print the Weighing Ticket
input_tally_sheettr30,2024-05-08 15:57:49,Input the Tally Sheet
print_w_tickettr31,2024-05-08 15:58:15,Print the Weighing Ticket
input_tally_sheettr31,2024-05-08 15:58:15,Input the Tally Sheet
assign_trs_Pcp9,2024-05-08 16:07:53,Assign Truck
assign_trs_Pcp10,2024-05-08 16:24:32,Assign Truck
input_tally_sheettr13,2024-05-08 16:27:32,Input the Tally Sheet
print_w_tickettr13,2024-05-08 16:27:32,Print the Weighing Ticket
load_trucktr44,2024-05-08 16:29:20,Load Truck
assign_trs_Pcp9,2024-05-08 16:39:50,Assign Truck
eval_trs_exittr46_Pcp5,2024-05-08 16:48:02,Evaluate the Truck Exit
eval_trs_exittr13_Pcp1,2024-05-08 16:56:49,Evaluate the Truck Exit
input_tally_sheettr33,2024-05-08 17:07:27,Input the Tally Sheet
print_w_tickettr33,2024-05-08 17:07:27,Print the Weighing Ticket
print_w_tickettr45,2024-05-08 17:08:57,Print the Weighing Ticket
input_tally_sheettr45,2024-05-08 17:08:57,Input the Tally Sheet
eval_trs_exittr31_Pcp6,2024-05-08 17:09:38,Evaluate the Truck Exit
weigh_loaded_trucktr47,2024-05-08 17:12:09,Weigh the Loaded Truck
eval_trs_exittr12_Pcp1,2024-05-08 17:13:50,Evaluate the Truck Exit
weigh_empty_trucktr14,2024-05-08 17:15:43,Weigh the Empty Truck
eval_trs_exittr30_Pcp8,2024-05-08 17:38:54,Evaluate the Truck Exit
eval_trs_exittr45_Pcp2,2024-05-08 18:30:14,Evaluate the Truck Exit
weigh_empty_trucktr26,2024-05-08 18:31:39,Weigh the Empty Truck
load_trucktr14,2024-05-08 18:33:29,Load Truck
print_w_tickettr7,2024-05-08 18:43:33,Print the Weighing Ticket
input_tally_sheettr7,2024-05-08 18:43:33,Input the Tally Sheet
eval_trs_exittr33_Pcp7,2024-05-08 19:05:56,Evaluate the Truck Exit
input_tally_sheettr28,2024-05-08 20:31:57,Input the Tally Sheet
print_w_tickettr28,2024-05-08 20:31:57,Print the Weighing Ticket
print_w_tickettr32,2024-05-08 20:35:01,Print the Weighing Ticket
input_tally_sheettr32,2024-05-08 20:35:01,Input the Tally Sheet
input_tally_sheettr22,2024-05-08 22:20:56,Input the Tally Sheet
print_w_tickettr22,2024-05-08 22:20:56,Print the Weighing Ticket
weigh_loaded_trucktr34,2024-05-09 07:22:43,Weigh the Loaded Truck
load_trucktr26,2024-05-09 07:32:56,Load Truck
weigh_empty_trucktr6,2024-05-09 07:35:26,Weigh the Empty Truck
eval_trs_exittr32_Pcp9,2024-05-09 08:14:36,Evaluate the Truck Exit
assign_trs_Pcp8,2024-05-09 08:18:37,Assign Truck
eval_trs_exittr7_Pcp8,2024-05-09 08:20:30,Evaluate the Truck Exit
assign_trs_Pcp7,2024-05-09 08:20:52,Assign Truck
eval_trs_exittr28_Pcp2,2024-05-09 08:30:09,Evaluate the Truck Exit
eval_trs_exittr22_Pcp1,2024-05-09 08:30:35,Evaluate the Truck Exit
load_trucktr6,2024-05-09 08:51:30,Load Truck
input_tally_sheettr47,2024-05-09 09:05:09,Input the Tally Sheet
print_w_tickettr47,2024-05-09 09:05:09,Print the Weighing Ticket
weigh_empty_trucktr10,2024-05-09 09:08:30,Weigh the Empty Truck
weigh_empty_trucktr3,2024-05-09 09:09:24,Weigh the Empty Truck
load_trucktr10,2024-05-09 09:22:49,Load Truck
input_tally_sheettr34,2024-05-09 09:36:21,Input the Tally Sheet
print_w_tickettr34,2024-05-09 09:36:21,Print the Weighing Ticket
eval_trs_exittr47_Pcp4,2024-05-09 09:38:45,Evaluate the Truck Exit
assign_trs_Pcp9,2024-05-09 09:43:01,Assign Truck
assign_trs_Pcp7,2024-05-09 09:43:53,Assign Truck
weigh_empty_trucktr50,2024-05-09 09:45:43,Weigh the Empty Truck
weigh_loaded_trucktr43,2024-05-09 09:48:11,Weigh the Loaded Truck
weigh_empty_trucktr15,2024-05-09 09:51:15,Weigh the Empty Truck
weigh_empty_trucktr21,2024-05-09 09:52:35,Weigh the Empty Truck
weigh_loaded_trucktr39,2024-05-09 09:56:46,Weigh the Loaded Truck
print_w_tickettr43,2024-05-09 09:59:16,Print the Weighing Ticket
input_tally_sheettr43,2024-05-09 09:59:16,Input the Tally Sheet
load_trucktr3,2024-05-09 10:12:50,Load Truck
assign_trs_Pcp3,2024-05-09 10:30:38,Assign Truck
assign_trs_Pcp4,2024-05-09 10:35:08,Assign Truck
weigh_empty_trucktr18,2024-05-09 10:39:40,Weigh the Empty Truck
assign_trs_Pcp5,2024-05-09 10:40:05,Assign Truck
eval_trs_exittr34_Pcp9,2024-05-09 10:50:07,Evaluate the Truck Exit
load_trucktr15,2024-05-09 10:51:30,Load Truck
weigh_empty_trucktr49,2024-05-09 10:56:21,Weigh the Empty Truck
load_trucktr50,2024-05-09 10:57:14,Load Truck
load_trucktr21,2024-05-09 10:58:06,Load Truck
load_trucktr49,2024-05-09 10:59:27,Load Truck
assign_trs_Pcp2,2024-05-09 11:01:28,Assign Truck
assign_trs_Pcp10,2024-05-09 11:01:42,Assign Truck
assign_trs_Pcp8,2024-05-09 11:14:36,Assign Truck
weigh_loaded_trucktr24,2024-05-09 11:28:19,Weigh the Loaded Truck
eval_trs_exittr43_Pcp3,2024-05-09 11:30:44,Evaluate the Truck Exit
weigh_empty_trucktr19,2024-05-09 11:34:11,Weigh the Empty Truck
assign_trs_Pcp9,2024-05-09 11:35:24,Assign Truck
assign_trs_Pcp5,2024-05-09 11:36:22,Assign Truck
assign_trs_Pcp1,2024-05-09 11:38:15,Assign Truck
weigh_empty_trucktr12,2024-05-09 11:39:48,Weigh the Empty Truck
weigh_loaded_trucktr37,2024-05-09 11:40:17,Weigh the Loaded Truck
load_trucktr18,2024-05-09 11:43:23,Load Truck
load_trucktr19,2024-05-09 11:53:02,Load Truck
weigh_loaded_trucktr8,2024-05-09 11:53:39,Weigh the Loaded Truck
input_tally_sheettr24,2024-05-09 11:57:26,Input the Tally Sheet
print_w_tickettr24,2024-05-09 11:57:26,Print the Weighing Ticket
input_tally_sheettr39,2024-05-09 12:05:26,Input the Tally Sheet
print_w_tickettr39,2024-05-09 12:05:26,Print the Weighing Ticket
weigh_empty_trucktr42,2024-05-09 12:07:32,Weigh the Empty Truck
load_trucktr42,2024-05-09 13:19:34,Load Truck
eval_trs_exittr39_Pcp9,2024-05-09 13:27:29,Evaluate the Truck Exit
weigh_loaded_trucktr17,2024-05-09 13:31:44,Weigh the Loaded Truck
assign_trs_Pcp10,2024-05-09 13:51:47,Assign Truck
print_w_tickettr37,2024-05-09 13:52:18,Print the Weighing Ticket
input_tally_sheettr37,2024-05-09 13:52:18,Input the Tally Sheet
load_trucktr12,2024-05-09 13:58:34,Load Truck
weigh_empty_trucktr33,2024-05-09 13:58:44,Weigh the Empty Truck
weigh_empty_trucktr11,2024-05-09 13:58:47,Weigh the Empty Truck
weigh_empty_trucktr47,2024-05-09 14:05:37,Weigh the Empty Truck
eval_trs_exittr24_Pcp1,2024-05-09 14:15:23,Evaluate the Truck Exit
weigh_empty_trucktr30,2024-05-09 14:15:28,Weigh the Empty Truck
load_trucktr47,2024-05-09 14:15:53,Load Truck
load_trucktr30,2024-05-09 14:21:55,Load Truck
weigh_empty_trucktr46,2024-05-09 14:26:55,Weigh the Empty Truck
weigh_loaded_trucktr9,2024-05-09 14:29:16,Weigh the Loaded Truck
load_trucktr46,2024-05-09 14:36:26,Load Truck
print_w_tickettr17,2024-05-09 14:44:19,Print the Weighing Ticket
input_tally_sheettr17,2024-05-09 14:44:19,Input the Tally Sheet
eval_trs_exittr37_Pcp1,2024-05-09 14:52:21,Evaluate the Truck Exit
assign_trs_Pcp7,2024-05-09 14:54:46,Assign Truck
input_tally_sheettr9,2024-05-09 14:59:31,Input the Tally Sheet
print_w_tickettr9,2024-05-09 14:59:31,Print the Weighing Ticket
assign_trs_Pcp8,2024-05-09 15:04:16,Assign Truck
load_trucktr33,2024-05-09 15:04:30,Load Truck
load_trucktr11,2024-05-09 15:06:03,Load Truck
assign_trs_Pcp7,2024-05-09 15:09:13,Assign Truck
weigh_empty_trucktr35,2024-05-09 15:12:07,Weigh the Empty Truck
weigh_loaded_trucktr25,2024-05-09 15:14:08,Weigh the Loaded Truck
load_trucktr35,2024-05-09 15:21:50,Load Truck
weigh_loaded_trucktr2,2024-05-09 15:31:22,Weigh the Loaded Truck
print_w_tickettr25,2024-05-09 15:34:04,Print the Weighing Ticket
input_tally_sheettr25,2024-05-09 15:34:04,Input the Tally Sheet
weigh_loaded_trucktr41,2024-05-09 15:42:59,Weigh the Loaded Truck
weigh_empty_trucktr38,2024-05-09 15:45:20,Weigh the Empty Truck
load_trucktr38,2024-05-09 15:58:52,Load Truck
eval_trs_exittr17_Pcp8,2024-05-09 15:59:55,Evaluate the Truck Exit
input_tally_sheettr2,2024-05-09 16:04:41,Input the Tally Sheet
print_w_tickettr2,2024-05-09 16:04:41,Print the Weighing Ticket
weigh_loaded_trucktr40,2024-05-09 16:07:01,Weigh the Loaded Truck
print_w_tickettr8,2024-05-09 16:07:16,Print the Weighing Ticket
input_tally_sheettr8,2024-05-09 16:07:16,Input the Tally Sheet
eval_trs_exittr2_Pcp10,2024-05-09 16:17:00,Evaluate the Truck Exit
eval_trs_exittr9_Pcp8,2024-05-09 16:17:28,Evaluate the Truck Exit
assign_trs_Pcp7,2024-05-09 16:29:48,Assign Truck
weigh_empty_trucktr43,2024-05-09 16:40:01,Weigh the Empty Truck
eval_trs_exittr8_Pcp7,2024-05-09 16:41:36,Evaluate the Truck Exit
eval_trs_exittr25_Pcp5,2024-05-09 16:50:10,Evaluate the Truck Exit
input_tally_sheettr40,2024-05-09 16:54:50,Input the Tally Sheet
print_w_tickettr40,2024-05-09 16:54:50,Print the Weighing Ticket
weigh_loaded_trucktr44,2024-05-09 16:56:33,Weigh the Loaded Truck
weigh_empty_trucktr7,2024-05-09 17:11:31,Weigh the Empty Truck
assign_trs_Pcp8,2024-05-09 17:11:42,Assign Truck
weigh_loaded_trucktr6,2024-05-09 17:16:56,Weigh the Loaded Truck
print_w_tickettr41,2024-05-09 17:33:30,Print the Weighing Ticket
input_tally_sheettr41,2024-05-09 17:33:30,Input the Tally Sheet
load_trucktr7,2024-05-09 17:40:26,Load Truck
weigh_empty_trucktr28,2024-05-09 17:46:43,Weigh the Empty Truck
weigh_loaded_trucktr48,2024-05-09 17:46:49,Weigh the Loaded Truck
load_trucktr43,2024-05-09 17:49:38,Load Truck
weigh_empty_trucktr31,2024-05-09 17:50:48,Weigh the Empty Truck
weigh_empty_trucktr1,2024-05-09 18:05:44,Weigh the Empty Truck
weigh_empty_trucktr13,2024-05-09 18:10:37,Weigh the Empty Truck
eval_trs_exittr40_Pcp10,2024-05-09 18:12:48,Evaluate the Truck Exit
weigh_empty_trucktr34,2024-05-09 18:13:34,Weigh the Empty Truck
weigh_loaded_trucktr36,2024-05-09 18:54:55,Weigh the Loaded Truck
