Event_id,Object_id,E2O_qualifier
input_tally_sheettr17,tr17,Tally Sheet for pickup plan
print_w_tickettr17,tr17,Printed weighing ticket for pickup plan
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
load_trucktr23,tr23,cargo load for truck
load_trucktr15,tr15,cargo load for truck
eval_trs_exittr31_Pcp9,tr31,Exit evaluation for truck
assign_trs_Pcp8,tr42,Pickup plan trucks assignment
weigh_empty_trucktr47,tr47,Empty truck weighed
weigh_loaded_trucktr28,tr28,Truck weighed
load_trucktr32,tr32,cargo load for truck
fail_weightr43,tr43,Truck failed to be weighed
check_abnormalitytr47,tr47,truck exmained for empty weight abnormality
arrive_at_Silo19,Silo19,Silo for truck load
eval_trs_exittr17_Pcp9,tr17,Exit evaluation for truck
determine_continuanceSilo6,Silo6,silo evaluated for pickup continuance
determine_continuanceSilo6,Silo6,silo evaluated for pickup continuance
weigh_loaded_trucktr49,tr49,Truck weighed
weigh_loaded_trucktr29,tr29,Truck weighed
input_tally_sheettr28,tr28,Tally Sheet for pickup plan
print_w_tickettr28,tr28,Printed weighing ticket for pickup plan
determine_continuanceSilo19,Silo19,silo evaluated for pickup continuance
load_trucktr7,tr7,cargo load for truck
eval_trs_exittr28_Pcp9,tr28,Exit evaluation for truck
load_trucktr3,tr3,cargo load for truck
fail_weightr38,tr38,Truck failed to be weighed
load_trucktr2,tr2,cargo load for truck
input_tally_sheettr49,tr49,Tally Sheet for pickup plan
print_w_tickettr49,tr49,Printed weighing ticket for pickup plan
assign_trs_Pcp2,tr26,Pickup plan trucks assignment
assign_trs_Pcp1,tr45,Pickup plan trucks assignment
eval_trs_exittr49_Pcp6,tr49,Exit evaluation for truck
assign_trs_Pcp4,tr33,Pickup plan trucks assignment
assign_trs_Pcp7,tr43,Pickup plan trucks assignment
assign_trs_Pcp5,tr17,Pickup plan trucks assignment
weigh_loaded_trucktr50,tr50,Truck weighed
trs_entrytr11,tr11,Entry evaluation for truck
trs_entrytr18,tr18,Entry evaluation for truck
weigh_empty_trucktr11,tr11,Empty truck weighed
check_abnormalitytr11,tr11,truck exmained for empty weight abnormality
trs_entrytr34,tr34,Entry evaluation for truck
weigh_loaded_trucktr36,tr36,Truck weighed
print_w_tickettr29,tr29,Printed weighing ticket for pickup plan
input_tally_sheettr29,tr29,Tally Sheet for pickup plan
arrive_at_Silo18,Silo18,Silo for truck load
eval_trs_exittr29_Pcp9,tr29,Exit evaluation for truck
determine_continuanceSilo18,Silo18,silo evaluated for pickup continuance
load_trucktr47,tr47,cargo load for truck
assign_trs_Pcp1,tr30,Pickup plan trucks assignment
trs_entrytr10,tr10,Entry evaluation for truck
print_w_tickettr50,tr50,Printed weighing ticket for pickup plan
input_tally_sheettr50,tr50,Tally Sheet for pickup plan
weigh_empty_trucktr18,tr18,Empty truck weighed
weigh_empty_trucktr10,tr10,Empty truck weighed
eval_trs_exittr50_Pcp6,tr50,Exit evaluation for truck
check_abnormalitytr10,tr10,truck exmained for empty weight abnormality
assign_trs_Pcp6,tr28,Pickup plan trucks assignment
trs_entrytr27,tr27,Entry evaluation for truck
trs_entrytr1,tr1,Entry evaluation for truck
weigh_empty_trucktr34,tr34,Empty truck weighed
weigh_empty_trucktr1,tr1,Empty truck weighed
arrive_at_Silo6,Silo6,Silo for truck load
input_tally_sheettr36,tr36,Tally Sheet for pickup plan
print_w_tickettr36,tr36,Printed weighing ticket for pickup plan
weigh_empty_trucktr27,tr27,Empty truck weighed
check_abnormalitytr1,tr1,truck exmained for empty weight abnormality
trs_entrytr21,tr21,Entry evaluation for truck
assign_trs_Pcp6,tr38,Pickup plan trucks assignment
determine_continuanceSilo6,Silo6,silo evaluated for pickup continuance
check_abnormalitytr27,tr27,truck exmained for empty weight abnormality
assign_trs_Pcp1,tr29,Pickup plan trucks assignment
check_abnormalitytr18,tr18,truck exmained for empty weight abnormality
assign_trs_Pcp1,tr31,Pickup plan trucks assignment
check_abnormalitytr34,tr34,truck exmained for empty weight abnormality
trs_entrytr9,tr9,Entry evaluation for truck
eval_trs_exittr36_Pcp9,tr36,Exit evaluation for truck
fail_weightr10,tr10,Truck failed to be weighed
weigh_empty_trucktr21,tr21,Empty truck weighed
fail_weightr34,tr34,Truck failed to be weighed
weigh_empty_trucktr9,tr9,Empty truck weighed
check_abnormalitytr21,tr21,truck exmained for empty weight abnormality
load_trucktr11,tr11,cargo load for truck
fail_weightr18,tr18,Truck failed to be weighed
fail_weightr1,tr1,Truck failed to be weighed
check_abnormalitytr9,tr9,truck exmained for empty weight abnormality
arrive_at_Silo18,Silo18,Silo for truck load
trs_entrytr33,tr33,Entry evaluation for truck
assign_trs_Pcp6,tr34,Pickup plan trucks assignment
fail_weightr21,tr21,Truck failed to be weighed
weigh_empty_trucktr33,tr33,Empty truck weighed
assign_trs_Pcp5,tr49,Pickup plan trucks assignment
assign_trs_Pcp3,tr10,Pickup plan trucks assignment
assign_trs_Pcp2,tr36,Pickup plan trucks assignment
weigh_loaded_trucktr22,tr22,Truck weighed
weigh_loaded_trucktr48,tr48,Truck weighed
weigh_loaded_trucktr15,tr15,Truck weighed
fail_weightr9,tr9,Truck failed to be weighed
determine_continuanceSilo18,Silo18,silo evaluated for pickup continuance
load_trucktr27,tr27,cargo load for truck
weigh_loaded_trucktr41,tr41,Truck weighed
assign_trs_Pcp6,tr18,Pickup plan trucks assignment
check_abnormalitytr33,tr33,truck exmained for empty weight abnormality
trs_entrytr44,tr44,Entry evaluation for truck
print_w_tickettr22,tr22,Printed weighing ticket for pickup plan
input_tally_sheettr22,tr22,Tally Sheet for pickup plan
eval_trs_exittr22_Pcp9,tr22,Exit evaluation for truck
weigh_empty_trucktr44,tr44,Empty truck weighed
trs_entrytr35,tr35,Entry evaluation for truck
weigh_loaded_trucktr3,tr3,Truck weighed
print_w_tickettr15,tr15,Printed weighing ticket for pickup plan
input_tally_sheettr15,tr15,Tally Sheet for pickup plan
input_tally_sheettr3,tr3,Tally Sheet for pickup plan
print_w_tickettr3,tr3,Printed weighing ticket for pickup plan
eval_trs_exittr15_Pcp3,tr15,Exit evaluation for truck
arrive_at_Silo10,Silo10,Silo for truck load
trs_entrytr40,tr40,Entry evaluation for truck
trs_entrytr17,tr17,Entry evaluation for truck
assign_trs_Pcp10,tr1,Pickup plan trucks assignment
weigh_empty_trucktr17,tr17,Empty truck weighed
weigh_empty_trucktr40,tr40,Empty truck weighed
check_abnormalitytr17,tr17,truck exmained for empty weight abnormality
assign_trs_Pcp10,tr50,Pickup plan trucks assignment
weigh_empty_trucktr35,tr35,Empty truck weighed
check_abnormalitytr40,tr40,truck exmained for empty weight abnormality
eval_trs_exittr3_Pcp2,tr3,Exit evaluation for truck
print_w_tickettr48,tr48,Printed weighing ticket for pickup plan
input_tally_sheettr48,tr48,Tally Sheet for pickup plan
check_abnormalitytr44,tr44,truck exmained for empty weight abnormality
determine_continuanceSilo10,Silo10,silo evaluated for pickup continuance
trs_entrytr6,tr6,Entry evaluation for truck
assign_trs_Pcp6,tr9,Pickup plan trucks assignment
load_trucktr33,tr33,cargo load for truck
eval_trs_exittr48_Pcp2,tr48,Exit evaluation for truck
weigh_empty_trucktr6,tr6,Empty truck weighed
check_abnormalitytr6,tr6,truck exmained for empty weight abnormality
fail_weightr44,tr44,Truck failed to be weighed
check_abnormalitytr35,tr35,truck exmained for empty weight abnormality
weigh_loaded_trucktr39,tr39,Truck weighed
assign_trs_Pcp8,tr21,Pickup plan trucks assignment
trs_entrytr43,tr43,Entry evaluation for truck
arrive_at_Silo19,Silo19,Silo for truck load
trs_entrytr29,tr29,Entry evaluation for truck
trs_entrytr8,tr8,Entry evaluation for truck
determine_continuanceSilo19,Silo19,silo evaluated for pickup continuance
weigh_empty_trucktr43,tr43,Empty truck weighed
assign_trs_Pcp10,tr3,Pickup plan trucks assignment
weigh_empty_trucktr8,tr8,Empty truck weighed
load_trucktr17,tr17,cargo load for truck
weigh_empty_trucktr29,tr29,Empty truck weighed
check_abnormalitytr8,tr8,truck exmained for empty weight abnormality
assign_trs_Pcp4,tr15,Pickup plan trucks assignment
trs_entrytr30,tr30,Entry evaluation for truck
trs_entrytr31,tr31,Entry evaluation for truck
assign_trs_Pcp4,tr22,Pickup plan trucks assignment
print_w_tickettr39,tr39,Printed weighing ticket for pickup plan
input_tally_sheettr39,tr39,Tally Sheet for pickup plan
assign_trs_Pcp6,tr48,Pickup plan trucks assignment
weigh_loaded_trucktr5,tr5,Truck weighed
weigh_empty_trucktr31,tr31,Empty truck weighed
check_abnormalitytr31,tr31,truck exmained for empty weight abnormality
check_abnormalitytr43,tr43,truck exmained for empty weight abnormality
arrive_at_Silo16,Silo16,Silo for truck load
determine_continuanceSilo16,Silo16,silo evaluated for pickup continuance
arrive_at_Silo8,Silo8,Silo for truck load
eval_trs_exittr39_Pcp6,tr39,Exit evaluation for truck
load_trucktr40,tr40,cargo load for truck
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
arrive_at_Silo17,Silo17,Silo for truck load
load_trucktr35,tr35,cargo load for truck
weigh_empty_trucktr30,tr30,Empty truck weighed
weigh_loaded_trucktr37,tr37,Truck weighed
trs_entrytr25,tr25,Entry evaluation for truck
check_abnormalitytr30,tr30,truck exmained for empty weight abnormality
input_tally_sheettr37,tr37,Tally Sheet for pickup plan
print_w_tickettr37,tr37,Printed weighing ticket for pickup plan
weigh_empty_trucktr25,tr25,Empty truck weighed
assign_trs_Pcp6,tr44,Pickup plan trucks assignment
check_abnormalitytr29,tr29,truck exmained for empty weight abnormality
trs_entrytr38,tr38,Entry evaluation for truck
trs_entrytr12,tr12,Entry evaluation for truck
fail_weightr43,tr43,Truck failed to be weighed
eval_trs_exittr37_Pcp5,tr37,Exit evaluation for truck
weigh_empty_trucktr38,tr38,Empty truck weighed
check_abnormalitytr25,tr25,truck exmained for empty weight abnormality
check_abnormalitytr38,tr38,truck exmained for empty weight abnormality
weigh_empty_trucktr12,tr12,Empty truck weighed
trs_entrytr45,tr45,Entry evaluation for truck
determine_continuanceSilo17,Silo17,silo evaluated for pickup continuance
trs_entrytr4,tr4,Entry evaluation for truck
trs_entrytr49,tr49,Entry evaluation for truck
fail_weightr8,tr8,Truck failed to be weighed
weigh_empty_trucktr4,tr4,Empty truck weighed
input_tally_sheettr5,tr5,Tally Sheet for pickup plan
print_w_tickettr5,tr5,Printed weighing ticket for pickup plan
weigh_empty_trucktr49,tr49,Empty truck weighed
trs_entrytr10,tr10,Entry evaluation for truck
check_abnormalitytr4,tr4,truck exmained for empty weight abnormality
check_abnormalitytr49,tr49,truck exmained for empty weight abnormality
weigh_empty_trucktr10,tr10,Empty truck weighed
eval_trs_exittr5_Pcp6,tr5,Exit evaluation for truck
check_abnormalitytr10,tr10,truck exmained for empty weight abnormality
weigh_empty_trucktr45,tr45,Empty truck weighed
check_abnormalitytr12,tr12,truck exmained for empty weight abnormality
arrive_at_Silo8,Silo8,Silo for truck load
assign_trs_Pcp4,tr43,Pickup plan trucks assignment
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
load_trucktr6,tr6,cargo load for truck
load_trucktr31,tr31,cargo load for truck
assign_trs_Pcp10,tr39,Pickup plan trucks assignment
arrive_at_Silo7,Silo7,Silo for truck load
trs_entrytr21,tr21,Entry evaluation for truck
fail_weightr25,tr25,Truck failed to be weighed
arrive_at_Silo8,Silo8,Silo for truck load
determine_continuanceSilo7,Silo7,silo evaluated for pickup continuance
arrive_at_Silo8,Silo8,Silo for truck load
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
weigh_loaded_trucktr13,tr13,Truck weighed
fail_weightr49,tr49,Truck failed to be weighed
arrive_at_Silo10,Silo10,Silo for truck load
load_trucktr38,tr38,cargo load for truck
fail_weightr10,tr10,Truck failed to be weighed
check_abnormalitytr45,tr45,truck exmained for empty weight abnormality
trs_entrytr50,tr50,Entry evaluation for truck
weigh_empty_trucktr21,tr21,Empty truck weighed
weigh_empty_trucktr50,tr50,Empty truck weighed
weigh_loaded_trucktr23,tr23,Truck weighed
load_trucktr29,tr29,cargo load for truck
trs_entrytr26,tr26,Entry evaluation for truck
determine_continuanceSilo10,Silo10,silo evaluated for pickup continuance
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
assign_trs_Pcp7,tr8,Pickup plan trucks assignment
print_w_tickettr13,tr13,Printed weighing ticket for pickup plan
input_tally_sheettr13,tr13,Tally Sheet for pickup plan
print_w_tickettr16,tr16,Printed weighing ticket for pickup plan
input_tally_sheettr16,tr16,Tally Sheet for pickup plan
print_w_tickettr41,tr41,Printed weighing ticket for pickup plan
input_tally_sheettr41,tr41,Tally Sheet for pickup plan
trs_entrytr42,tr42,Entry evaluation for truck
load_trucktr30,tr30,cargo load for truck
arrive_at_Silo7,Silo7,Silo for truck load
weigh_empty_trucktr42,tr42,Empty truck weighed
check_abnormalitytr21,tr21,truck exmained for empty weight abnormality
load_trucktr4,tr4,cargo load for truck
eval_trs_exittr13_Pcp6,tr13,Exit evaluation for truck
determine_continuanceSilo7,Silo7,silo evaluated for pickup continuance
weigh_empty_trucktr26,tr26,Empty truck weighed
eval_trs_exittr41_Pcp9,tr41,Exit evaluation for truck
assign_trs_Pcp5,tr25,Pickup plan trucks assignment
fail_weightr45,tr45,Truck failed to be weighed
assign_trs_Pcp7,tr37,Pickup plan trucks assignment
check_abnormalitytr26,tr26,truck exmained for empty weight abnormality
check_abnormalitytr50,tr50,truck exmained for empty weight abnormality
weigh_loaded_trucktr2,tr2,Truck weighed
assign_trs_Pcp3,tr5,Pickup plan trucks assignment
eval_trs_exittr16_Pcp6,tr16,Exit evaluation for truck
assign_trs_Pcp1,tr10,Pickup plan trucks assignment
load_trucktr12,tr12,cargo load for truck
trs_entrytr34,tr34,Entry evaluation for truck
check_abnormalitytr42,tr42,truck exmained for empty weight abnormality
weigh_loaded_trucktr27,tr27,Truck weighed
fail_weightr42,tr42,Truck failed to be weighed
assign_trs_Pcp6,tr49,Pickup plan trucks assignment
arrive_at_Silo11,Silo11,Silo for truck load
trs_entrytr18,tr18,Entry evaluation for truck
determine_continuanceSilo11,Silo11,silo evaluated for pickup continuance
assign_trs_Pcp7,tr16,Pickup plan trucks assignment
weigh_empty_trucktr18,tr18,Empty truck weighed
load_trucktr50,tr50,cargo load for truck
assign_trs_Pcp10,tr13,Pickup plan trucks assignment
weigh_loaded_trucktr19,tr19,Truck weighed
weigh_loaded_trucktr11,tr11,Truck weighed
weigh_empty_trucktr34,tr34,Empty truck weighed
arrive_at_Silo6,Silo6,Silo for truck load
print_w_tickettr27,tr27,Printed weighing ticket for pickup plan
input_tally_sheettr27,tr27,Tally Sheet for pickup plan
assign_trs_Pcp5,tr41,Pickup plan trucks assignment
determine_continuanceSilo6,Silo6,silo evaluated for pickup continuance
weigh_loaded_trucktr32,tr32,Truck weighed
print_w_tickettr2,tr2,Printed weighing ticket for pickup plan
input_tally_sheettr2,tr2,Tally Sheet for pickup plan
eval_trs_exittr2_Pcp2,tr2,Exit evaluation for truck
trs_entrytr44,tr44,Entry evaluation for truck
arrive_at_Silo17,Silo17,Silo for truck load
print_w_tickettr32,tr32,Printed weighing ticket for pickup plan
input_tally_sheettr32,tr32,Tally Sheet for pickup plan
weigh_empty_trucktr44,tr44,Empty truck weighed
weigh_loaded_trucktr33,tr33,Truck weighed
check_abnormalitytr44,tr44,truck exmained for empty weight abnormality
eval_trs_exittr32_Pcp1,tr32,Exit evaluation for truck
trs_entrytr43,tr43,Entry evaluation for truck
check_abnormalitytr18,tr18,truck exmained for empty weight abnormality
trs_entrytr36,tr36,Entry evaluation for truck
weigh_empty_trucktr43,tr43,Empty truck weighed
weigh_loaded_trucktr47,tr47,Truck weighed
weigh_loaded_trucktr24,tr24,Truck weighed
check_abnormalitytr43,tr43,truck exmained for empty weight abnormality
assign_trs_Pcp6,tr45,Pickup plan trucks assignment
determine_continuanceSilo17,Silo17,silo evaluated for pickup continuance
weigh_empty_trucktr36,tr36,Empty truck weighed
check_abnormalitytr34,tr34,truck exmained for empty weight abnormality
assign_trs_Pcp6,tr42,Pickup plan trucks assignment
eval_trs_exittr27_Pcp3,tr27,Exit evaluation for truck
load_trucktr26,tr26,cargo load for truck
print_w_tickettr11,tr11,Printed weighing ticket for pickup plan
input_tally_sheettr11,tr11,Tally Sheet for pickup plan
trs_entrytr28,tr28,Entry evaluation for truck
input_tally_sheettr19,tr19,Tally Sheet for pickup plan
print_w_tickettr19,tr19,Printed weighing ticket for pickup plan
eval_trs_exittr11_Pcp2,tr11,Exit evaluation for truck
weigh_empty_trucktr28,tr28,Empty truck weighed
fail_weightr18,tr18,Truck failed to be weighed
input_tally_sheettr33,tr33,Tally Sheet for pickup plan
print_w_tickettr33,tr33,Printed weighing ticket for pickup plan
load_trucktr21,tr21,cargo load for truck
trs_entrytr1,tr1,Entry evaluation for truck
check_abnormalitytr36,tr36,truck exmained for empty weight abnormality
weigh_loaded_trucktr46,tr46,Truck weighed
weigh_empty_trucktr1,tr1,Empty truck weighed
check_abnormalitytr1,tr1,truck exmained for empty weight abnormality
eval_trs_exittr19_Pcp6,tr19,Exit evaluation for truck
trs_entrytr5,tr5,Entry evaluation for truck
print_w_tickettr46,tr46,Printed weighing ticket for pickup plan
input_tally_sheettr46,tr46,Tally Sheet for pickup plan
fail_weightr34,tr34,Truck failed to be weighed
check_abnormalitytr28,tr28,truck exmained for empty weight abnormality
