ocel_IoTobject_id;ocel_object_id;ocel_qualifier;ocel_time
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-06-03 14:54:08
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-06-03 14:54:08
WS14;tr15;Weight sensor measuring empty truck weight;2024-06-03 14:58:40
WS12;tr20;Weight sensor measuring loaded truck weight;2024-06-03 15:34:36
WS19;tr31;Weight sensor measuring empty truck weight;2024-06-03 15:46:18
WS15;tr16;Weight sensor measuring loaded truck weight;2024-06-03 15:54:59
WS05;tr24;Weight sensor measuring empty truck weight;2024-06-03 15:56:11
WS09;tr46;Weight sensor measuring empty truck weight;2024-06-03 16:04:05
WS16;tr23;Weight sensor measuring empty truck weight;2024-06-03 16:13:14
WS02;tr41;Weight sensor measuring empty truck weight;2024-06-03 16:17:00
WS13;tr14;Weight sensor measuring empty truck weight;2024-06-03 17:09:38
WS14;tr27;Weight sensor measuring loaded truck weight;2024-06-03 17:26:40
WS06;tr10;Weight sensor measuring empty truck weight;2024-06-03 17:56:49
WS07;tr33;Weight sensor measuring loaded truck weight;2024-06-03 18:17:51
WS07;tr30;Weight sensor measuring empty truck weight;2024-06-03 19:09:21
WS03;tr28;Weight sensor measuring loaded truck weight;2024-06-04 07:42:44
WS12;tr1;Weight sensor measuring empty truck weight;2024-06-04 07:43:52
WS04;tr34;Weight sensor measuring loaded truck weight;2024-06-04 08:24:13
WS08;tr47;Weight sensor measuring empty truck weight;2024-06-04 08:44:30
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-06-04 09:07:55
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-06-04 09:07:55
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-06-04 09:07:55
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-06-04 09:07:55
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-06-04 09:07:55
WS10;tr44;Weight sensor measuring empty truck weight;2024-06-04 09:35:17
WS18;tr26;Weight sensor measuring loaded truck weight;2024-06-04 09:40:34
WS12;tr5;Weight sensor measuring empty truck weight;2024-06-04 09:56:55
WS02;tr9;Weight sensor measuring empty truck weight;2024-06-04 10:15:38
WS04;tr29;Weight sensor measuring empty truck weight;2024-06-04 10:17:12
WS14;tr38;Weight sensor measuring loaded truck weight;2024-06-04 10:19:38
WS07;tr43;Weight sensor measuring empty truck weight;2024-06-04 10:39:16
WS05;tr50;Weight sensor measuring empty truck weight;2024-06-04 10:49:50
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-06-04 10:50:08
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-06-04 10:50:08
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-06-04 10:50:08
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-06-04 10:50:08
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-06-04 10:50:08
WS03;tr22;Weight sensor measuring empty truck weight;2024-06-04 10:57:07
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-06-04 11:13:20
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-06-04 11:13:20
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-06-04 11:13:20
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-06-04 11:13:20
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-06-04 11:13:20
WS19;tr6;Weight sensor measuring empty truck weight;2024-06-04 11:30:31
WS11;tr36;Weight sensor measuring empty truck weight;2024-06-04 13:33:20
WS12;tr3;Weight sensor measuring empty truck weight;2024-06-04 13:41:12
WS08;tr48;Weight sensor measuring empty truck weight;2024-06-04 14:04:11
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-06-04 14:13:32
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-06-04 14:13:32
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-06-04 14:13:32
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-06-04 14:13:32
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-06-04 14:13:32
WS03;tr25;Weight sensor measuring empty truck weight;2024-06-04 14:16:33
WS19;tr2;Weight sensor measuring empty truck weight;2024-06-04 14:57:21
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-06-04 14:57:42
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-06-04 14:57:42
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-06-04 14:57:42
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-06-04 14:57:42
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-06-04 14:57:42
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-06-04 15:16:22
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-06-04 15:16:22
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-06-04 15:16:22
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-06-04 15:16:22
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-06-04 15:16:22
WS16;tr13;Weight sensor measuring loaded truck weight;2024-06-04 15:57:49
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-06-04 15:59:05
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-06-04 15:59:05
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-06-04 15:59:05
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-06-04 15:59:05
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-06-04 15:59:05
WS17;tr35;Weight sensor measuring loaded truck weight;2024-06-04 16:00:28
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-06-04 16:15:15
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-06-04 16:15:15
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-06-04 16:15:15
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-06-04 16:15:15
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-06-04 16:15:15
WS01;tr15;Weight sensor measuring empty truck weight;2024-06-04 16:18:43
WS08;tr21;Weight sensor measuring empty truck weight;2024-06-04 16:54:01
WS07;tr4;Weight sensor measuring loaded truck weight;2024-06-04 16:54:25
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-06-04 17:01:32
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-06-04 17:01:32
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-06-04 17:01:32
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-06-04 17:01:32
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-06-04 17:01:32
WS05;tr45;Weight sensor measuring loaded truck weight;2024-06-04 17:02:33
WS09;tr24;Weight sensor measuring loaded truck weight;2024-06-04 17:37:11
WS14;tr20;Weight sensor measuring empty truck weight;2024-06-05 07:56:03
WS10;tr19;Weight sensor measuring loaded truck weight;2024-06-05 08:33:33
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-06-05 09:41:29
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-06-05 09:41:29
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-06-05 09:41:29
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-06-05 09:41:29
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-06-05 09:41:29
WS17;tr40;Weight sensor measuring empty truck weight;2024-06-05 09:43:14
WS03;tr17;Weight sensor measuring empty truck weight;2024-06-05 09:51:34
WS11;tr37;Weight sensor measuring empty truck weight;2024-06-05 09:58:12
WS10;tr7;Weight sensor measuring empty truck weight;2024-06-05 10:25:32
WS07;tr12;Weight sensor measuring empty truck weight;2024-06-05 10:30:39
WS06;tr14;Weight sensor measuring loaded truck weight;2024-06-05 11:00:46
WS08;tr9;Weight sensor measuring empty truck weight;2024-06-05 11:21:36
WS01;tr39;Weight sensor measuring loaded truck weight;2024-06-05 11:25:53
WS13;tr49;Weight sensor measuring loaded truck weight;2024-06-05 11:30:48
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-06-05 11:39:11
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-06-05 11:39:11
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-06-05 11:39:11
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-06-05 11:39:11
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-06-05 11:39:11
WS12;tr46;Weight sensor measuring empty truck weight;2024-06-05 11:57:10
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-06-05 13:10:51
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-06-05 13:10:51
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-06-05 13:10:51
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-06-05 13:10:51
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-06-05 13:10:51
WS16;tr18;Weight sensor measuring empty truck weight;2024-06-05 13:54:24
WS20;tr8;Weight sensor measuring empty truck weight;2024-06-05 14:44:50
WS09;tr42;Weight sensor measuring loaded truck weight;2024-06-05 14:45:17
WS15;tr47;Weight sensor measuring empty truck weight;2024-06-05 14:49:30
WS18;tr10;Weight sensor measuring empty truck weight;2024-06-05 14:53:19
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-06-05 15:00:24
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-06-05 15:00:24
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-06-05 15:00:24
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-06-05 15:00:24
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-06-05 15:00:24
WS14;tr32;Weight sensor measuring empty truck weight;2024-06-05 15:17:16
WS11;tr28;Weight sensor measuring empty truck weight;2024-06-05 16:10:53
WS06;tr16;Weight sensor measuring empty truck weight;2024-06-05 16:38:21
WS04;tr5;Weight sensor measuring loaded truck weight;2024-06-05 16:57:56
WS12;tr1;Weight sensor measuring empty truck weight;2024-06-05 17:37:21
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-06-05 18:04:42
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-06-05 18:04:42
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-06-05 18:04:42
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-06-05 18:04:42
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-06-05 18:04:42
WS08;tr41;Weight sensor measuring loaded truck weight;2024-06-05 18:12:27
WS18;tr38;Weight sensor measuring empty truck weight;2024-06-06 09:19:45
WS09;tr22;Weight sensor measuring loaded truck weight;2024-06-06 09:35:54
WS15;tr23;Weight sensor measuring empty truck weight;2024-06-06 10:38:22
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-06-06 10:44:49
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-06-06 10:44:49
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-06-06 10:44:49
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-06-06 10:44:49
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-06-06 10:44:49
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-06-06 10:51:45
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-06-06 10:51:45
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-06-06 10:51:45
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-06-06 10:51:45
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-06-06 10:51:45
WS01;tr31;Weight sensor measuring empty truck weight;2024-06-06 11:07:46
WS01;tr30;Weight sensor measuring empty truck weight;2024-06-06 13:22:54
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-06-06 14:09:35
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-06-06 14:09:35
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-06-06 14:09:35
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-06-06 14:09:35
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-06-06 14:09:35
WS19;tr40;Weight sensor measuring loaded truck weight;2024-06-06 14:09:57
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-06-06 14:10:56
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-06-06 14:10:56
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-06-06 14:10:56
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-06-06 14:10:56
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-06-06 14:10:56
WS07;tr36;Weight sensor measuring loaded truck weight;2024-06-06 14:37:41
WS05;tr43;Weight sensor measuring loaded truck weight;2024-06-06 14:39:08
WS19;tr34;Weight sensor measuring empty truck weight;2024-06-06 14:46:54
WS02;tr44;Weight sensor measuring empty truck weight;2024-06-06 15:22:26
WS14;tr48;Weight sensor measuring loaded truck weight;2024-06-06 16:38:39
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-06-07 08:14:38
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-06-07 08:14:38
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-06-07 08:14:38
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-06-07 08:14:38
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-06-07 08:14:38
WS19;tr20;Weight sensor measuring loaded truck weight;2024-06-07 08:38:47
WS07;tr32;Weight sensor measuring loaded truck weight;2024-06-07 09:43:22
WS17;tr2;Weight sensor measuring loaded truck weight;2024-06-10 08:52:53
WS16;tr28;Weight sensor measuring loaded truck weight;2024-06-10 10:09:38
WS15;tr37;Weight sensor measuring loaded truck weight;2024-06-10 12:03:16
WS03;tr38;Weight sensor measuring loaded truck weight;2024-06-10 15:15:34
WS16;tr50;Weight sensor measuring loaded truck weight;2024-06-10 16:51:00
WS12;tr31;Weight sensor measuring loaded truck weight;2024-06-10 18:08:48
WS09;tr44;Weight sensor measuring loaded truck weight;2024-06-11 07:44:28
WS14;tr1;Weight sensor measuring loaded truck weight;2024-06-11 10:17:56
