event_id,activity,timestamp,ocel_object_id,ocel_IoT_object_id,RFID No,Cargo ID,LPT,Axles,Scheduled Pickup Weight,Truck Status,Truck Weight,Is_normal,pickup,Pickup Plan ID
weigh_empty_trucktr12,Weigh the Empty Truck,2024-05-20 11:43:51,tr12,WS18,,,,,,,11461.2,,31,Pcp8
check_abnormalitytr12,Check Empty Truck Weight Abnormality,2024-05-20 11:53:34,tr12,rfidQDDPEL,,,,,,,,,31,Pcp8
arrive_at_Silo16,Arrive at the Silo,2024-05-20 15:33:20,tr12,,,,,,,,,normal,31,Pcp8
load_trucktr12,Load Truck,2024-05-20 15:50:01,tr12,,,,,,,,,,31,Pcp8
weigh_loaded_trucktr12,Weigh the Loaded Truck,2024-05-21 15:57:57,tr12,WS14,,,,,,,20934.8,,31,Pcp8
print_w_tickettr12,Print the Weighing Ticket,2024-05-21 18:23:33,tr12,,,,,,,,,,31,Pcp8
input_tally_sheettr12,Input the Tally Sheet,2024-05-21 18:23:33,tr12,,,,,,,,,,31,Pcp8
eval_trs_exittr12_Pcp8,Evaluate the Truck Exit,2024-05-22 08:00:17,tr12,,,,,,,Available,,,31,Pcp8
assign_trs_Pcp8,Assign Trucks,2024-05-22 10:31:15,tr12,,,Cr13,,,9338.0,Occupied,,,32,Pcp8
trs_entrytr12,Enter the port,2024-05-23 11:04:50,tr12,rfidQDDPEL,,,,,,,,,32,Pcp8
weigh_empty_trucktr12,Weigh the Empty Truck,2024-05-23 11:33:27,tr12,WS07,,,,,,,12937.8,,32,Pcp8
check_abnormalitytr12,Check Empty Truck Weight Abnormality,2024-05-23 11:44:09,tr12,rfidQDDPEL,,,,,,,,,32,Pcp8
fail_weightr12,Fail to Weigh,2024-05-23 14:12:34,tr12,,,,,,,Available,,abnormal,32,Pcp8
assign_trs_Pcp6,Assign Trucks,2024-05-23 15:21:28,tr12,,,Cr18,,,9269.2,Occupied,,,33,Pcp6
trs_entrytr12,Enter the port,2024-05-27 12:12:07,tr12,rfidQDDPEL,,,,,,,,,33,Pcp6
weigh_empty_trucktr12,Weigh the Empty Truck,2024-05-27 13:38:12,tr12,WS15,,,,,,,11480.3,,33,Pcp6
check_abnormalitytr12,Check Empty Truck Weight Abnormality,2024-05-27 14:45:41,tr12,rfidQDDPEL,,,,,,,,,33,Pcp6
arrive_at_Silo2,Arrive at the Silo,2024-05-27 18:20:07,tr12,,,,,,,,,normal,33,Pcp6
load_trucktr12,Load Truck,2024-05-28 07:41:42,tr12,,,,,,,,,,33,Pcp6
weigh_loaded_trucktr12,Weigh the Loaded Truck,2024-05-29 11:15:02,tr12,WS17,,,,,,,20749.5,,33,Pcp6
input_tally_sheettr12,Input the Tally Sheet,2024-05-29 11:39:59,tr12,,,,,,,,,,33,Pcp6
print_w_tickettr12,Print the Weighing Ticket,2024-05-29 11:39:59,tr12,,,,,,,,,,33,Pcp6
eval_trs_exittr12_Pcp6,Evaluate the Truck Exit,2024-05-29 13:50:45,tr12,,,,,,,Available,,,33,Pcp6
assign_trs_Pcp6,Assign Trucks,2024-05-29 16:43:00,tr12,,,Cr18,,,9385.2,Occupied,,,34,Pcp6
trs_entrytr12,Enter the port,2024-05-31 12:16:11,tr12,rfidQDDPEL,,,,,,,,,34,Pcp6
weigh_empty_trucktr12,Weigh the Empty Truck,2024-05-31 13:44:33,tr12,WS07,,,,,,,13871.5,,34,Pcp6
check_abnormalitytr12,Check Empty Truck Weight Abnormality,2024-05-31 15:15:15,tr12,rfidQDDPEL,,,,,,,,,34,Pcp6
fail_weightr12,Fail to Weigh,2024-05-31 16:59:53,tr12,,,,,,,Available,,abnormal,34,Pcp6
assign_trs_Pcp5,Assign Trucks,2024-05-01 11:03:05,tr13,,,Cr2,,,9532.1,Occupied,,,35,Pcp5
trs_entrytr13,Enter the port,2024-05-02 11:56:49,tr13,rfidPQRPER,,,,,,,,,35,Pcp5
weigh_empty_trucktr13,Weigh the Empty Truck,2024-05-02 14:13:36,tr13,WS08,,,,,,,12006.9,,35,Pcp5
check_abnormalitytr13,Check Empty Truck Weight Abnormality,2024-05-02 14:51:22,tr13,rfidPQRPER,,,,,,,,,35,Pcp5
arrive_at_Silo20,Arrive at the Silo,2024-05-02 16:36:59,tr13,,,,,,,,,normal,35,Pcp5
load_trucktr13,Load Truck,2024-05-02 17:57:28,tr13,,,,,,,,,,35,Pcp5
weigh_loaded_trucktr13,Weigh the Loaded Truck,2024-05-07 15:50:45,tr13,WS11,,,,,,,21539.0,,35,Pcp5
print_w_tickettr13,Print the Weighing Ticket,2024-05-07 16:03:25,tr13,,,,,,,,,,35,Pcp5
input_tally_sheettr13,Input the Tally Sheet,2024-05-07 16:03:25,tr13,,,,,,,,,,35,Pcp5
eval_trs_exittr13_Pcp5,Evaluate the Truck Exit,2024-05-07 16:37:24,tr13,,,,,,,Available,,,35,Pcp5
assign_trs_Pcp8,Assign Trucks,2024-05-08 11:24:20,tr13,,,Cr13,,,9523.4,Occupied,,,36,Pcp8
trs_entrytr13,Enter the port,2024-05-09 16:32:56,tr13,rfidPQRPER,,,,,,,,,36,Pcp8
weigh_empty_trucktr13,Weigh the Empty Truck,2024-05-09 18:19:11,tr13,WS11,,,,,,,14628.7,,36,Pcp8
check_abnormalitytr13,Check Empty Truck Weight Abnormality,2024-05-10 07:43:07,tr13,rfidPQRPER,,,,,,,,,36,Pcp8
fail_weightr13,Fail to Weigh,2024-05-10 09:52:39,tr13,,,,,,,Available,,abnormal,36,Pcp8
assign_trs_Pcp9,Assign Trucks,2024-05-10 13:58:44,tr13,,,Cr9,,,9352.2,Occupied,,,37,Pcp9
trs_entrytr13,Enter the port,2024-05-13 16:06:44,tr13,rfidPQRPER,,,,,,,,,37,Pcp9
weigh_empty_trucktr13,Weigh the Empty Truck,2024-05-13 16:17:31,tr13,WS18,,,,,,,16396.7,,37,Pcp9
check_abnormalitytr13,Check Empty Truck Weight Abnormality,2024-05-13 16:29:13,tr13,rfidPQRPER,,,,,,,,,37,Pcp9
fail_weightr13,Fail to Weigh,2024-05-13 17:57:10,tr13,,,,,,,Available,,abnormal,37,Pcp9
assign_trs_Pcp2,Assign Trucks,2024-05-14 10:19:56,tr13,,,Cr4,,,9527.5,Occupied,,,38,Pcp2
trs_entrytr13,Enter the port,2024-05-15 13:33:39,tr13,rfidPQRPER,,,,,,,,,38,Pcp2
weigh_empty_trucktr13,Weigh the Empty Truck,2024-05-15 13:43:13,tr13,WS12,,,,,,,15389.8,,38,Pcp2
check_abnormalitytr13,Check Empty Truck Weight Abnormality,2024-05-15 13:59:14,tr13,rfidPQRPER,,,,,,,,,38,Pcp2
fail_weightr13,Fail to Weigh,2024-05-15 15:34:57,tr13,,,,,,,Available,,abnormal,38,Pcp2
assign_trs_Pcp2,Assign Trucks,2024-05-15 17:11:40,tr13,,,Cr4,,,9399.1,Occupied,,,39,Pcp2
trs_entrytr13,Enter the port,2024-05-20 09:37:47,tr13,rfidPQRPER,,,,,,,,,39,Pcp2
weigh_empty_trucktr13,Weigh the Empty Truck,2024-05-20 09:50:12,tr13,WS19,,,,,,,14336.4,,39,Pcp2
check_abnormalitytr13,Check Empty Truck Weight Abnormality,2024-05-20 10:50:56,tr13,rfidPQRPER,,,,,,,,,39,Pcp2
fail_weightr13,Fail to Weigh,2024-05-20 12:20:00,tr13,,,,,,,Available,,abnormal,39,Pcp2
assign_trs_Pcp10,Assign Trucks,2024-05-21 07:22:16,tr13,,,Cr6,,,9360.9,Occupied,,,40,Pcp10
trs_entrytr13,Enter the port,2024-05-21 13:59:40,tr13,rfidPQRPER,,,,,,,,,40,Pcp10
weigh_empty_trucktr13,Weigh the Empty Truck,2024-05-21 15:25:53,tr13,WS04,,,,,,,12447.2,,40,Pcp10
check_abnormalitytr13,Check Empty Truck Weight Abnormality,2024-05-21 15:39:14,tr13,rfidPQRPER,,,,,,,,,40,Pcp10
arrive_at_Silo10,Arrive at the Silo,2024-05-21 17:42:52,tr13,,,,,,,,,normal,40,Pcp10
load_trucktr13,Load Truck,2024-05-22 08:15:58,tr13,,,,,,,,,,40,Pcp10
weigh_loaded_trucktr13,Weigh the Loaded Truck,2024-05-23 10:25:43,tr13,WS14,,,,,,,21808.1,,40,Pcp10
input_tally_sheettr13,Input the Tally Sheet,2024-05-23 11:10:29,tr13,,,,,,,,,,40,Pcp10
print_w_tickettr13,Print the Weighing Ticket,2024-05-23 11:10:29,tr13,,,,,,,,,,40,Pcp10
eval_trs_exittr13_Pcp10,Evaluate the Truck Exit,2024-05-23 11:35:53,tr13,,,,,,,Available,,,40,Pcp10
assign_trs_Pcp8,Assign Trucks,2024-05-23 16:58:05,tr13,,,Cr13,,,9452.8,Occupied,,,41,Pcp8
trs_entrytr13,Enter the port,2024-05-24 16:44:40,tr13,rfidPQRPER,,,,,,,,,41,Pcp8
weigh_empty_trucktr13,Weigh the Empty Truck,2024-05-24 16:59:42,tr13,WS04,,,,,,,12017.5,,41,Pcp8
check_abnormalitytr13,Check Empty Truck Weight Abnormality,2024-05-24 18:29:18,tr13,rfidPQRPER,,,,,,,,,41,Pcp8
arrive_at_Silo16,Arrive at the Silo,2024-05-27 11:19:59,tr13,,,,,,,,,normal,41,Pcp8
load_trucktr13,Load Truck,2024-05-27 13:53:59,tr13,,,,,,,,,,41,Pcp8
weigh_loaded_trucktr13,Weigh the Loaded Truck,2024-05-29 15:53:58,tr13,WS01,,,,,,,21470.3,,41,Pcp8
input_tally_sheettr13,Input the Tally Sheet,2024-05-29 18:33:50,tr13,,,,,,,,,,41,Pcp8
print_w_tickettr13,Print the Weighing Ticket,2024-05-29 18:33:50,tr13,,,,,,,,,,41,Pcp8
eval_trs_exittr13_Pcp8,Evaluate the Truck Exit,2024-05-30 08:24:34,tr13,,,,,,,Available,,,41,Pcp8
assign_trs_Pcp6,Assign Trucks,2024-05-30 10:35:20,tr13,,,Cr18,,,9400.4,Occupied,,,42,Pcp6
trs_entrytr13,Enter the port,2024-05-30 17:18:42,tr13,rfidPQRPER,,,,,,,,,42,Pcp6
weigh_empty_trucktr13,Weigh the Empty Truck,2024-05-30 17:45:02,tr13,WS08,,,,,,,13086.5,,42,Pcp6
check_abnormalitytr13,Check Empty Truck Weight Abnormality,2024-05-30 17:57:52,tr13,rfidPQRPER,,,,,,,,,42,Pcp6
arrive_at_Silo2,Arrive at the Silo,2024-05-31 10:18:40,tr13,,,,,,,,,normal,42,Pcp6
load_trucktr13,Load Truck,2024-05-31 10:52:16,tr13,,,,,,,,,,42,Pcp6
weigh_loaded_trucktr13,Weigh the Loaded Truck,2024-06-05 17:55:52,tr13,WS06,,,,,,,22486.9,,42,Pcp6
input_tally_sheettr13,Input the Tally Sheet,2024-06-06 22:59:42,tr13,,,,,,,,,,42,Pcp6
print_w_tickettr13,Print the Weighing Ticket,2024-06-06 22:59:42,tr13,,,,,,,,,,42,Pcp6
eval_trs_exittr13_Pcp6,Evaluate the Truck Exit,2024-06-07 08:27:16,tr13,,,,,,,Available,,,42,Pcp6
assign_trs_Pcp5,Assign Trucks,2024-05-01 11:02:33,tr14,,,Cr2,,,9426.8,Occupied,,,43,Pcp5
trs_entrytr14,Enter the port,2024-05-03 10:36:45,tr14,rfidTVEOGG,,,,,,,,,43,Pcp5
weigh_empty_trucktr14,Weigh the Empty Truck,2024-05-03 10:43:53,tr14,WS17,,,,,,,11970.9,,43,Pcp5
check_abnormalitytr14,Check Empty Truck Weight Abnormality,2024-05-03 12:24:36,tr14,rfidTVEOGG,,,,,,,,,43,Pcp5
arrive_at_Silo20,Arrive at the Silo,2024-05-03 14:35:22,tr14,,,,,,,,,normal,43,Pcp5
load_trucktr14,Load Truck,2024-05-03 15:48:39,tr14,,,,,,,,,,43,Pcp5
weigh_loaded_trucktr14,Weigh the Loaded Truck,2024-05-08 11:19:33,tr14,WS03,,,,,,,21397.7,,43,Pcp5
print_w_tickettr14,Print the Weighing Ticket,2024-05-08 11:33:37,tr14,,,,,,,,,,43,Pcp5
input_tally_sheettr14,Input the Tally Sheet,2024-05-08 11:33:37,tr14,,,,,,,,,,43,Pcp5
eval_trs_exittr14_Pcp5,Evaluate the Truck Exit,2024-05-08 11:56:52,tr14,,,,,,,Available,,,43,Pcp5
assign_trs_Pcp4,Assign Trucks,2024-05-09 08:38:39,tr14,,,Cr17,,,9360.1,Occupied,,,44,Pcp4
trs_entrytr14,Enter the port,2024-05-10 15:18:31,tr14,rfidTVEOGG,,,,,,,,,44,Pcp4
weigh_empty_trucktr14,Weigh the Empty Truck,2024-05-10 15:35:31,tr14,WS19,,,,,,,14814.0,,44,Pcp4
check_abnormalitytr14,Check Empty Truck Weight Abnormality,2024-05-10 16:53:02,tr14,rfidTVEOGG,,,,,,,,,44,Pcp4
fail_weightr14,Fail to Weigh,2024-05-13 08:05:28,tr14,,,,,,,Available,,abnormal,44,Pcp4
assign_trs_Pcp1,Assign Trucks,2024-05-13 09:42:24,tr14,,,Cr20,,,9300.0,Occupied,,,45,Pcp1
trs_entrytr14,Enter the port,2024-05-14 11:09:12,tr14,rfidTVEOGG,,,,,,,,,45,Pcp1
weigh_empty_trucktr14,Weigh the Empty Truck,2024-05-14 11:33:34,tr14,WS13,,,,,,,12915.4,,45,Pcp1
check_abnormalitytr14,Check Empty Truck Weight Abnormality,2024-05-14 11:39:09,tr14,rfidTVEOGG,,,,,,,,,45,Pcp1
arrive_at_Silo15,Arrive at the Silo,2024-05-14 14:48:28,tr14,,,,,,,,,normal,45,Pcp1
load_trucktr14,Load Truck,2024-05-14 16:04:38,tr14,,,,,,,,,,45,Pcp1
weigh_loaded_trucktr14,Weigh the Loaded Truck,2024-05-17 10:00:52,tr14,WS20,,,,,,,22215.4,,45,Pcp1
print_w_tickettr14,Print the Weighing Ticket,2024-05-17 10:26:37,tr14,,,,,,,,,,45,Pcp1
input_tally_sheettr14,Input the Tally Sheet,2024-05-17 10:26:37,tr14,,,,,,,,,,45,Pcp1
eval_trs_exittr14_Pcp1,Evaluate the Truck Exit,2024-05-17 11:30:04,tr14,,,,,,,Available,,,45,Pcp1
assign_trs_Pcp9,Assign Trucks,2024-05-17 14:40:02,tr14,,,Cr9,,,9311.1,Occupied,,,46,Pcp9
trs_entrytr14,Enter the port,2024-05-20 16:55:29,tr14,rfidTVEOGG,,,,,,,,,46,Pcp9
weigh_empty_trucktr14,Weigh the Empty Truck,2024-05-20 18:41:35,tr14,WS08,,,,,,,16137.5,,46,Pcp9
check_abnormalitytr14,Check Empty Truck Weight Abnormality,2024-05-21 07:46:37,tr14,rfidTVEOGG,,,,,,,,,46,Pcp9
fail_weightr14,Fail to Weigh,2024-05-21 09:56:16,tr14,,,,,,,Available,,abnormal,46,Pcp9
assign_trs_Pcp6,Assign Trucks,2024-05-21 12:14:42,tr14,,,Cr18,,,9392.9,Occupied,,,47,Pcp6
trs_entrytr14,Enter the port,2024-05-22 16:01:14,tr14,rfidTVEOGG,,,,,,,,,47,Pcp6
weigh_empty_trucktr14,Weigh the Empty Truck,2024-05-22 16:39:23,tr14,WS04,,,,,,,12537.7,,47,Pcp6
check_abnormalitytr14,Check Empty Truck Weight Abnormality,2024-05-22 16:55:16,tr14,rfidTVEOGG,,,,,,,,,47,Pcp6
arrive_at_Silo2,Arrive at the Silo,2024-05-23 08:54:01,tr14,,,,,,,,,normal,47,Pcp6
load_trucktr14,Load Truck,2024-05-23 10:05:07,tr14,,,,,,,,,,47,Pcp6
weigh_loaded_trucktr14,Weigh the Loaded Truck,2024-05-27 08:54:43,tr14,WS03,,,,,,,21930.6,,47,Pcp6
print_w_tickettr14,Print the Weighing Ticket,2024-05-27 11:36:28,tr14,,,,,,,,,,47,Pcp6
input_tally_sheettr14,Input the Tally Sheet,2024-05-27 11:36:28,tr14,,,,,,,,,,47,Pcp6
eval_trs_exittr14_Pcp6,Evaluate the Truck Exit,2024-05-27 11:48:07,tr14,,,,,,,Available,,,47,Pcp6
assign_trs_Pcp2,Assign Trucks,2024-05-27 16:25:16,tr14,,,Cr4,,,9419.3,Occupied,,,48,Pcp2
trs_entrytr14,Enter the port,2024-05-29 16:19:30,tr14,rfidTVEOGG,,,,,,,,,48,Pcp2
weigh_empty_trucktr14,Weigh the Empty Truck,2024-05-29 16:26:12,tr14,WS08,,,,,,,13789.2,,48,Pcp2
check_abnormalitytr14,Check Empty Truck Weight Abnormality,2024-05-29 16:34:07,tr14,rfidTVEOGG,,,,,,,,,48,Pcp2
fail_weightr14,Fail to Weigh,2024-05-30 08:27:51,tr14,,,,,,,Available,,abnormal,48,Pcp2
assign_trs_Pcp7,Assign Trucks,2024-05-30 12:04:18,tr14,,,Cr1,,,9562.1,Occupied,,,49,Pcp7
trs_entrytr14,Enter the port,2024-05-31 14:38:45,tr14,rfidTVEOGG,,,,,,,,,49,Pcp7
weigh_empty_trucktr14,Weigh the Empty Truck,2024-05-31 15:45:16,tr14,WS12,,,,,,,13090.5,,49,Pcp7
check_abnormalitytr14,Check Empty Truck Weight Abnormality,2024-05-31 15:52:41,tr14,rfidTVEOGG,,,,,,,,,49,Pcp7
arrive_at_Silo8,Arrive at the Silo,2024-06-03 10:05:03,tr14,,,,,,,,,normal,49,Pcp7
load_trucktr14,Load Truck,2024-06-03 10:43:02,tr14,,,,,,,,,,49,Pcp7
weigh_loaded_trucktr14,Weigh the Loaded Truck,2024-06-05 10:23:14,tr14,WS17,,,,,,,22652.6,,49,Pcp7
input_tally_sheettr14,Input the Tally Sheet,2024-06-05 11:29:35,tr14,,,,,,,,,,49,Pcp7
print_w_tickettr14,Print the Weighing Ticket,2024-06-05 11:29:35,tr14,,,,,,,,,,49,Pcp7
eval_trs_exittr14_Pcp7,Evaluate the Truck Exit,2024-06-05 11:40:42,tr14,,,,,,,Available,,,49,Pcp7
assign_trs_Pcp5,Assign Trucks,2024-05-01 12:35:26,tr15,,,Cr2,,,9444.9,Occupied,,,50,Pcp5
trs_entrytr15,Enter the port,2024-05-02 15:05:18,tr15,rfidIDSLBJ,,,,,,,,,50,Pcp5
weigh_empty_trucktr15,Weigh the Empty Truck,2024-05-02 15:11:26,tr15,WS06,,,,,,,12641.4,,50,Pcp5
check_abnormalitytr15,Check Empty Truck Weight Abnormality,2024-05-02 15:38:15,tr15,rfidIDSLBJ,,,,,,,,,50,Pcp5
arrive_at_Silo20,Arrive at the Silo,2024-05-03 07:44:20,tr15,,,,,,,,,normal,50,Pcp5
load_trucktr15,Load Truck,2024-05-03 10:00:45,tr15,,,,,,,,,,50,Pcp5
weigh_loaded_trucktr15,Weigh the Loaded Truck,2024-05-07 10:41:41,tr15,WS01,,,,,,,22086.3,,50,Pcp5
print_w_tickettr15,Print the Weighing Ticket,2024-05-07 12:59:55,tr15,,,,,,,,,,50,Pcp5
input_tally_sheettr15,Input the Tally Sheet,2024-05-07 12:59:55,tr15,,,,,,,,,,50,Pcp5
eval_trs_exittr15_Pcp5,Evaluate the Truck Exit,2024-05-07 14:37:49,tr15,,,,,,,Available,,,50,Pcp5
assign_trs_Pcp3,Assign Trucks,2024-05-07 17:03:27,tr15,,,Cr7,,,9386.0,Occupied,,,51,Pcp3
trs_entrytr15,Enter the port,2024-05-09 17:14:10,tr15,rfidIDSLBJ,,,,,,,,,51,Pcp3
weigh_empty_trucktr15,Weigh the Empty Truck,2024-05-10 07:20:13,tr15,WS18,,,,,,,12110.7,,51,Pcp3
check_abnormalitytr15,Check Empty Truck Weight Abnormality,2024-05-10 07:36:58,tr15,rfidIDSLBJ,,,,,,,,,51,Pcp3
arrive_at_Silo3,Arrive at the Silo,2024-05-10 09:35:16,tr15,,,,,,,,,normal,51,Pcp3
load_trucktr15,Load Truck,2024-05-10 11:17:40,tr15,,,,,,,,,,51,Pcp3
weigh_loaded_trucktr15,Weigh the Loaded Truck,2024-05-13 10:56:45,tr15,WS17,,,,,,,21496.7,,51,Pcp3
print_w_tickettr15,Print the Weighing Ticket,2024-05-13 13:44:15,tr15,,,,,,,,,,51,Pcp3
input_tally_sheettr15,Input the Tally Sheet,2024-05-13 13:44:15,tr15,,,,,,,,,,51,Pcp3
eval_trs_exittr15_Pcp3,Evaluate the Truck Exit,2024-05-13 14:52:14,tr15,,,,,,,Available,,,51,Pcp3
assign_trs_Pcp7,Assign Trucks,2024-05-14 08:07:07,tr15,,,Cr1,,,9537.5,Occupied,,,52,Pcp7
trs_entrytr15,Enter the port,2024-05-14 14:58:42,tr15,rfidIDSLBJ,,,,,,,,,52,Pcp7
weigh_empty_trucktr15,Weigh the Empty Truck,2024-05-14 16:04:06,tr15,WS16,,,,,,,12551.1,,52,Pcp7
check_abnormalitytr15,Check Empty Truck Weight Abnormality,2024-05-14 16:47:48,tr15,rfidIDSLBJ,,,,,,,,,52,Pcp7
arrive_at_Silo8,Arrive at the Silo,2024-05-15 08:59:21,tr15,,,,,,,,,normal,52,Pcp7
load_trucktr15,Load Truck,2024-05-15 10:34:56,tr15,,,,,,,,,,52,Pcp7
weigh_loaded_trucktr15,Weigh the Loaded Truck,2024-05-16 12:10:03,tr15,WS15,,,,,,,22088.6,,52,Pcp7
print_w_tickettr15,Print the Weighing Ticket,2024-05-16 15:00:45,tr15,,,,,,,,,,52,Pcp7
input_tally_sheettr15,Input the Tally Sheet,2024-05-16 15:00:45,tr15,,,,,,,,,,52,Pcp7
eval_trs_exittr15_Pcp7,Evaluate the Truck Exit,2024-05-16 15:30:14,tr15,,,,,,,Available,,,52,Pcp7
assign_trs_Pcp1,Assign Trucks,2024-05-16 17:37:27,tr15,,,Cr20,,,9193.4,Occupied,,,53,Pcp1
trs_entrytr15,Enter the port,2024-05-17 17:09:28,tr15,rfidIDSLBJ,,,,,,,,,53,Pcp1
weigh_empty_trucktr15,Weigh the Empty Truck,2024-05-17 17:34:10,tr15,WS06,,,,,,,13869.9,,53,Pcp1
check_abnormalitytr15,Check Empty Truck Weight Abnormality,2024-05-20 07:45:06,tr15,rfidIDSLBJ,,,,,,,,,53,Pcp1
fail_weightr15,Fail to Weigh,2024-05-20 10:01:40,tr15,,,,,,,Available,,abnormal,53,Pcp1
assign_trs_Pcp10,Assign Trucks,2024-05-20 14:34:53,tr15,,,Cr6,,,9351.2,Occupied,,,54,Pcp10
trs_entrytr15,Enter the port,2024-05-21 16:19:15,tr15,rfidIDSLBJ,,,,,,,,,54,Pcp10
weigh_empty_trucktr15,Weigh the Empty Truck,2024-05-21 16:44:17,tr15,WS02,,,,,,,12867.6,,54,Pcp10
check_abnormalitytr15,Check Empty Truck Weight Abnormality,2024-05-21 16:48:30,tr15,rfidIDSLBJ,,,,,,,,,54,Pcp10
arrive_at_Silo10,Arrive at the Silo,2024-05-22 08:43:58,tr15,,,,,,,,,normal,54,Pcp10
load_trucktr15,Load Truck,2024-05-22 10:04:13,tr15,,,,,,,,,,54,Pcp10
weigh_loaded_trucktr15,Weigh the Loaded Truck,2024-05-23 11:23:58,tr15,WS10,,,,,,,22218.8,,54,Pcp10
input_tally_sheettr15,Input the Tally Sheet,2024-05-23 13:41:53,tr15,,,,,,,,,,54,Pcp10
print_w_tickettr15,Print the Weighing Ticket,2024-05-23 13:41:53,tr15,,,,,,,,,,54,Pcp10
eval_trs_exittr15_Pcp10,Evaluate the Truck Exit,2024-05-23 14:45:22,tr15,,,,,,,Available,,,54,Pcp10
assign_trs_Pcp8,Assign Trucks,2024-05-24 09:03:40,tr15,,,Cr13,,,9514.2,Occupied,,,55,Pcp8
trs_entrytr15,Enter the port,2024-05-28 12:01:37,tr15,rfidIDSLBJ,,,,,,,,,55,Pcp8
weigh_empty_trucktr15,Weigh the Empty Truck,2024-05-28 13:43:51,tr15,WS05,,,,,,,14721.2,,55,Pcp8
check_abnormalitytr15,Check Empty Truck Weight Abnormality,2024-05-28 13:55:59,tr15,rfidIDSLBJ,,,,,,,,,55,Pcp8
fail_weightr15,Fail to Weigh,2024-05-28 15:44:17,tr15,,,,,,,Available,,abnormal,55,Pcp8
assign_trs_Pcp10,Assign Trucks,2024-05-29 11:32:10,tr15,,,Cr6,,,9474.7,Occupied,,,56,Pcp10
trs_entrytr15,Enter the port,2024-05-30 08:34:33,tr15,rfidIDSLBJ,,,,,,,,,56,Pcp10
weigh_empty_trucktr15,Weigh the Empty Truck,2024-05-30 09:36:36,tr15,WS19,,,,,,,16259.2,,56,Pcp10
check_abnormalitytr15,Check Empty Truck Weight Abnormality,2024-05-30 09:42:53,tr15,rfidIDSLBJ,,,,,,,,,56,Pcp10
fail_weightr15,Fail to Weigh,2024-05-30 11:12:29,tr15,,,,,,,Available,,abnormal,56,Pcp10
assign_trs_Pcp10,Assign Trucks,2024-05-30 11:57:31,tr15,,,Cr6,,,9437.5,Occupied,,,57,Pcp10
trs_entrytr15,Enter the port,2024-06-03 14:08:05,tr15,rfidIDSLBJ,,,,,,,,,57,Pcp10
weigh_empty_trucktr15,Weigh the Empty Truck,2024-06-03 14:25:58,tr15,WS20,,,,,,,12208.1,,57,Pcp10
check_abnormalitytr15,Check Empty Truck Weight Abnormality,2024-06-03 14:50:58,tr15,rfidIDSLBJ,,,,,,,,,57,Pcp10
arrive_at_Silo10,Arrive at the Silo,2024-06-04 07:28:07,tr15,,,,,,,,,normal,57,Pcp10
load_trucktr15,Load Truck,2024-06-04 07:59:40,tr15,,,,,,,,,,57,Pcp10
weigh_loaded_trucktr15,Weigh the Loaded Truck,2024-06-05 14:11:54,tr15,WS10,,,,,,,21645.6,,57,Pcp10
input_tally_sheettr15,Input the Tally Sheet,2024-06-05 14:52:13,tr15,,,,,,,,,,57,Pcp10
print_w_tickettr15,Print the Weighing Ticket,2024-06-05 14:52:13,tr15,,,,,,,,,,57,Pcp10
eval_trs_exittr15_Pcp10,Evaluate the Truck Exit,2024-06-05 16:06:59,tr15,,,,,,,Available,,,57,Pcp10
assign_trs_Pcp5,Assign Trucks,2024-05-01 12:03:29,tr16,,,Cr2,,,9419.5,Occupied,,,58,Pcp5
trs_entrytr16,Enter the port,2024-05-02 11:17:08,tr16,rfidVKTBCE,,,,,,,,,58,Pcp5
weigh_empty_trucktr16,Weigh the Empty Truck,2024-05-02 11:29:21,tr16,WS19,,,,,,,11398.9,,58,Pcp5
check_abnormalitytr16,Check Empty Truck Weight Abnormality,2024-05-02 11:34:26,tr16,rfidVKTBCE,,,,,,,,,58,Pcp5
arrive_at_Silo20,Arrive at the Silo,2024-05-02 14:35:16,tr16,,,,,,,,,normal,58,Pcp5
load_trucktr16,Load Truck,2024-05-02 14:53:50,tr16,,,,,,,,,,58,Pcp5
weigh_loaded_trucktr16,Weigh the Loaded Truck,2024-05-06 10:21:21,tr16,WS08,,,,,,,20818.4,,58,Pcp5
print_w_tickettr16,Print the Weighing Ticket,2024-05-06 11:12:30,tr16,,,,,,,,,,58,Pcp5
input_tally_sheettr16,Input the Tally Sheet,2024-05-06 11:12:30,tr16,,,,,,,,,,58,Pcp5
eval_trs_exittr16_Pcp5,Evaluate the Truck Exit,2024-05-06 11:32:10,tr16,,,,,,,Available,,,58,Pcp5
assign_trs_Pcp10,Assign Trucks,2024-05-06 16:35:06,tr16,,,Cr6,,,9428.7,Occupied,,,59,Pcp10
trs_entrytr16,Enter the port,2024-05-07 13:56:03,tr16,rfidVKTBCE,,,,,,,,,59,Pcp10
weigh_empty_trucktr16,Weigh the Empty Truck,2024-05-07 15:04:47,tr16,WS05,,,,,,,15330.6,,59,Pcp10
check_abnormalitytr16,Check Empty Truck Weight Abnormality,2024-05-07 15:14:55,tr16,rfidVKTBCE,,,,,,,,,59,Pcp10
fail_weightr16,Fail to Weigh,2024-05-07 15:37:19,tr16,,,,,,,Available,,abnormal,59,Pcp10
assign_trs_Pcp8,Assign Trucks,2024-05-07 19:24:39,tr16,,,Cr13,,,9434.5,Occupied,,,60,Pcp8
